"Island","Site","Genus_Code","Site_Genet","Latitude","Longitude","Year_STA","Date_STA","Year_END","Date_END","Interval","GROWTH_LEp_cm.yr","GROWTH_LEv_cm.yr"
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_106",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.10459092120688,-0.0205998783026122
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_106",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",0.20931894422655,0.207720529989007
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_108",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.49237544656339,-0.521800073015456
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_108",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.723993668527407,-0.424552333146836
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_108",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.0866168944155695,0.478980360469684
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_108",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",0.599749599263845,0.903856136599295
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_109",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.773610995143542,-0.592854557602137
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_109",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.571309179237855,-0.386044171611913
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_109",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.248737253631982,0.277340616057503
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_109",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",0.167045357385474,0.27244542896728
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_110",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.137831936885422,-0.144759284457874
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_110",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.302686480178969,-0.379498444245671
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_110",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",-0.239489499656123,-0.127678736450162
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_110",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",-0.119408819135299,-0.0644234416457685
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_111",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.110125281233592,-0.313423238651359
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_111",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",0.052033264966192,-0.264098805860864
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_111",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",-0.157469299408479,-0.183643713784759
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_111",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",-0.0901562612583107,-0.0387426303618104
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_112",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.80234942512918,-0.925302945638129
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_112",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",0.0347945578712413,0.42993106398489
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_112",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",-0.834095161618808,-0.611258443490234
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_112",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",-0.137752659709081,-0.106106057337565
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_113",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.213272252997521,-0.222583643523334
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_113",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.083890310926509,-0.0430146932251187
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_113",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.124184721080481,0.15325338374948
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_113",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",0.144128405073424,0.15968963974669
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_114",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.282161977115756,0.432054006966106
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_114",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.18695187033811,-0.588970193641095
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_114",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",-0.041116668939275,0.0417803491806755
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_114",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",0.57345325138492,0.801015912386071
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_116",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.72650476906042,-1.10061620121011
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_116",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.826491700039967,-0.372445072635937
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_116",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.0707080982885998,-0.0668311477249105
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_117",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.0634911098998641,-0.0197615140832606
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_117",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.0924218576091711,0.0047688874522087
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_117",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.0786520708480933,0.0268968964835183
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_118",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.23823521063861,-0.327846033328087
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_119",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.193386931734756,-0.177405182259494
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_119",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.0807059884021755,-0.432195801104724
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_119",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",-0.149345455654924,-0.0121560803812663
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_119",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",-0.0571508350514254,-0.0622641808092974
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_120",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.0538399780828688,0.0201709440656711
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_120",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",0.947001616568114,0.408214218252632
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_120",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.0804627571588676,-0.0731452587480147
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_120",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",0.0113079721965832,0.0369169978001359
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_122",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.330477717279106,-0.288080061717488
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_122",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.206202590679339,0.0422863667116612
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_122",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.0138985981751247,0.19527974151227
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_123",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.0813937337364364,-0.02893367517598
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_123",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",0.0667694261310622,-0.0986261505954902
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_123",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",-0.0460657630936702,0.0321626193125249
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_123",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",-0.0697438391853349,-0.0221517244679856
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_124",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.713246288130118,-0.358507838317789
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_124",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",0.345938207626598,2.09313744549187
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_125",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.181006048457316,-0.0666009847708527
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_126",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.0588869358207364,-0.322939963374668
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_126",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-2.64588651288066,-2.0964040657042
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_127",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.766024813054049,0.0690526898685484
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_127",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",0.196881289387497,0.352711814010074
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_127",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.805048973470761,0.880492184766744
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_127",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",0.368392431222739,1.35308332538441
"MAI","OCC-MAI-017","POCS","OCC-MAI-017_128",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.30425289697271,-0.302042613986229
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_130",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.0799126144980104,-0.0489038610968766
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_130",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.476062460117339,-0.359150132317765
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_130",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",-0.11605198029261,-0.0976323203258722
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_132",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.0891730563286036,-0.294389535166433
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_132",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.613547375807,-0.066288547843637
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_132",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",-0.33523925060248,-0.202094108529878
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_132",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",-0.00661860363218033,-0.0367233914771624
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_133",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.135096341749853,-0.0949478158748873
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_133",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.183340631192613,-0.52310471873964
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_133",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",-0.261463653360625,-0.165667300896822
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_133",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",0.122361618610327,0.427010700758156
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_134",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.387299066207165,-0.36477678817706
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_134",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",0.570628928435433,0.471667732010892
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_134",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",-0.312472856218566,-0.355113576813289
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_135",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.624586037340089,0.499768485592401
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_135",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",0.0339135189333171,-0.0229870210569815
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_135",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.370465537871191,0.378324517948876
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_135",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",-0.0928755705429106,-0.0571251968748227
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_137",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.29894442381161,0.0387730984479145
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_137",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.249875753311817,0.410360862545221
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_137",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.603609568066682,0.255054955149701
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_137",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",0.114985932585347,0.00957758492975084
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_138",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.0244297214180186,-0.180470588437714
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_138",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.13067999871815,-0.273612421062436
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_138",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",-0.254690614036961,-0.0477820556151382
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_138",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",-0.0421978019001438,-0.0298870189200774
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_141",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.56613595454651,-0.606114096333777
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_141",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",4.27218215637481,7.74607162495777
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_141",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",-0.370867318829167,-0.640238398358278
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_143",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.307633868046413,0.00805042184345712
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_143",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",0.358272605302538,0.41427685974891
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_143",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",-0.19631872802237,0.113122449446524
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_143",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",-0.0927035890214088,-0.0752003978741315
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_144",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.181957400490732,-0.167668576981427
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_144",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-1.97959484155491,-0.677344706441249
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_145",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.283732057765449,-0.471821944118752
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_145",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.348853961229573,0.0509411462892468
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_145",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",-0.0252336513660578,0.0785192541994391
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_145",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",-0.057213426123494,-0.0422781924777062
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_147",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.0512821772333657,-0.196150524488313
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_147",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",0.749823795095597,0.771740282709739
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_147",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.186471936424066,0.133721262453484
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_147",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",-0.209795622189587,-0.135902719513249
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_148",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.517545562970876,-0.425349750163261
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_150",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.0788504637430267,0.0171212670304359
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_150",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",0.652000680211295,0.636964798190433
"MAI","OCC-MAI-017","POSP","OCC-MAI-017_150",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.133541953582519,0.217277587855323
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_151",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.353356436307504,-0.110372643245112
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_151",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",0.298274259736298,0.731106291333646
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_151",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.610801382929827,0.650132781564023
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_151",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",0.238757208540978,0.0918703232300613
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_152",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.850108023880708,-0.55666962003601
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_152",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",0.253222160215494,0.213043131378684
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_152",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",-0.120167426234228,0.00382005557087657
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_152",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",-0.0975808663934163,-0.0452721557601631
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_153",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.0907221144353879,-0.334377856575194
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_153",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",0.148406483593887,-0.394116946241316
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_153",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.174327237175359,0.125281709297741
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_153",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",-0.483051026780329,-0.25413050882411
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_154",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.0756037695915885,-0.333545422387032
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_154",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.241849025803864,-0.304284546202775
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_154",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.203675374076972,0.286479342164167
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_155",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.09632187644683,-0.396036615437
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_155",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.134698399848702,-0.682402433129844
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_155",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.234157356736031,0.455072815227579
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_155",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",-0.146031454338175,-0.100330206052445
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_164",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.371246460725265,-0.0779039505842035
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_164",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.121695312742334,0.0560899678352771
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_164",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.0539684983914975,-0.158245745175066
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_164",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",0.0924386941927118,0.013744263303468
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_170",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.0617323219631155,0.130023520613043
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_172",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.226173787526941,0.0548403325594106
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_175",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.723758051273265,1.20585665894886
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_175",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",0.0433917035444614,-0.150745770559621
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_175",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.395094767748265,0.646777852915632
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_176",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",1.03119736820966,0.45105544603067
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_176",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.0323826326488382,-0.137951673198359
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_176",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",-0.0533416442111703,-0.0903615367322913
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_176",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",-0.00908295563796814,-0.00868415546001438
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_179",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.259922632445821,-0.195667908739787
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_179",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",1.17378627763493,0.722099598505601
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_179",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.582968766312137,0.709499360944133
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_179",20.804504,-156.60713,2017,"2017-07-26",2024,"2024-07-03","17_24",-0.0841694438707414,-0.0574422384838234
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_180",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.108799561327182,-0.105581052955557
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_180",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.517702165023657,-0.171557476052842
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_180",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",-0.194343515773196,0.13718314470681
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_182",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.510395013956878,-0.32946343850023
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_182",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",1.99973945985361,5.26222347864669
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_182",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.431209028048758,0.0530737692127702
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_183",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.0701427726395944,-0.0574394070661812
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_185",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",-0.399433822269866,-0.350640080664285
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_185",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.288543166312217,-0.0573862798839562
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_185",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.204676433794888,0.242514814582706
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_188",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.148156156292302,-0.117863225317348
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_188",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.0191454173664622,-0.119140335838051
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_188",20.804504,-156.60713,2016,"2016-06-16",2017,"2017-07-26","16_17",0.437067360222974,0.389867082088073
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_190",20.804504,-156.60713,2014,"2014-06-06",2015,"2015-11-04","14_15",0.258864402340463,0.222333725488538
"MAI","OCC-MAI-017","MOSP","OCC-MAI-017_190",20.804504,-156.60713,2015,"2015-11-04",2016,"2016-06-16","15_16",-0.0944418640656447,-0.44091828428432
