"Island","Site","Genus","Site_Genet","TP_ID_STA","Year_STA","TL_Date_STA","Surface_Area_STA","Shape_Area_STA","Shape_Leng_STA","nPatches_STA","TP_ID_END","Year_END","TL_Date_END","Surface_Area_END","Shape_Area_END","Shape_Leng_END","nPatches_END","TransitionTypeSimple","Interval","l10_Area_STA","l10_Area_END","l10TransitionMagnitude","l10_Surface_Area_STA","l10_Surface_Area_END","l10STransitionMagnitude","Interval_Years","l10_Area_ENDann","l10_Surface_Area_ENDann","Mortality","Survival","REGION"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_367",1,2019,"2019-07-13",0.002581438,0.00169322,0.321725732,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-2.77128661036201,-Inf,-Inf,-2.58813830121185,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_368",0,2016,"2016-08-15",0.001735223,0.00062762,0.150387633,1,1,2019,"2019-07-13",0.015213248,0.00086582,0.15673078,1,"GROW","16_19",-3.20230322545597,-3.06257238642617,0.139730839029802,-2.76064470447768,-1.81777805498793,0.94286664948975,2.90759753593429,-3.15424607954671,-2.4363678271461,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_368",1,2019,"2019-07-13",0.015213248,0.00086582,0.15673078,1,2,2024,"2024-07-06",0.023752021,0.00053512,0.09254701,1,"GROW","19_24",-3.06257238642617,-3.27154881705542,-0.208976430629255,-1.81777805498793,-1.62429943143676,0.193478623551165,4.98288843258042,-3.10451120032031,-1.77894944660767,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_421",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",0.001079055,0.00073132,0.115517577,1,"RECR","16_19",-Inf,-3.13589254941061,Inf,-Inf,-2.96695641853512,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_421",1,2019,"2019-07-13",0.001079055,0.00073132,0.115517577,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-3.13589254941061,-Inf,-Inf,-2.96695641853512,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_422",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",0.000405301,0.00025632,0.069718588,1,"RECR","16_19",-Inf,-3.59121750559586,Inf,-Inf,-3.39222232472131,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_422",1,2019,"2019-07-13",0.000405301,0.00025632,0.069718588,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-3.59121750559586,-Inf,-Inf,-3.39222232472131,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","MOSP","OCC-HAW-002_423",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",0.000874607,0.00064132,0.139659706,1,"RECR","16_19",-Inf,-3.19292521610303,Inf,-Inf,-3.05818705106021,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","MOSP","OCC-HAW-002_423",1,2019,"2019-07-13",0.000874607,0.00064132,0.139659706,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-3.19292521610303,-Inf,-Inf,-3.05818705106021,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_424",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",8.58313e-05,7.712e-05,0.038404878,1,"RECR","16_19",-Inf,-4.11283297910523,Inf,-Inf,-4.06635430960544,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_424",1,2019,"2019-07-13",8.58313e-05,7.712e-05,0.038404878,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-4.11283297910523,-Inf,-Inf,-4.06635430960544,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_425",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",7.75449e-05,5.772e-05,0.033233305,1,"RECR","16_19",-Inf,-4.23867367757854,Inf,-Inf,-4.11044675974195,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_425",1,2019,"2019-07-13",7.75449e-05,5.772e-05,0.033233305,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-4.23867367757854,-Inf,-Inf,-4.11044675974195,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_426",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",0.0015166,0.00100242,0.199843477,1,"RECR","16_19",-Inf,-2.99895027700693,Inf,-Inf,-2.81912894834946,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_426",1,2019,"2019-07-13",0.0015166,0.00100242,0.199843477,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-2.99895027700693,-Inf,-Inf,-2.81912894834946,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_427",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",0.00012353,8.482e-05,0.04264752,1,"RECR","16_19",-Inf,-4.07150173187631,Inf,-Inf,-3.90822755858032,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_427",1,2019,"2019-07-13",0.00012353,8.482e-05,0.04264752,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-4.07150173187631,-Inf,-Inf,-3.90822755858032,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_428",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",0.000440525,0.00036432,0.083860721,1,"RECR","16_19",-Inf,-3.43851698672893,Inf,-Inf,-3.35602944013738,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_428",1,2019,"2019-07-13",0.000440525,0.00036432,0.083860721,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-3.43851698672893,-Inf,-Inf,-3.35602944013738,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_429",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",0.000457569,0.00035822,0.084446507,1,"RECR","16_19",-Inf,-3.44585017044913,Inf,-Inf,-3.33954340638502,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_429",1,2019,"2019-07-13",0.000457569,0.00035822,0.084446507,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-3.44585017044913,-Inf,-Inf,-3.33954340638502,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_430",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",0.000345954,0.00029832,0.083860722,1,"RECR","16_19",-Inf,-3.52531762964675,Inf,-Inf,-3.46098164361842,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_430",1,2019,"2019-07-13",0.000345954,0.00029832,0.083860722,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-3.52531762964675,-Inf,-Inf,-3.46098164361842,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_431",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",3.00472e-05,2.852e-05,0.021919595,1,"RECR","16_19",-Inf,-4.54485047882017,Inf,-Inf,-4.5221959922538,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_431",1,2019,"2019-07-13",3.00472e-05,2.852e-05,0.021919595,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-4.54485047882017,-Inf,-Inf,-4.5221959922538,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_432",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",0.000101078,9.202e-05,0.04064752,1,"RECR","16_19",-Inf,-4.03611777107122,Inf,-Inf,-3.99534335992146,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_432",1,2019,"2019-07-13",0.000101078,9.202e-05,0.04064752,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-4.03611777107122,-Inf,-Inf,-3.99534335992146,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_433",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",4.57607e-05,4.212e-05,0.027576449,1,"RECR","16_19",-Inf,-4.37551163748655,Inf,-Inf,-4.33950734077508,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_433",1,2019,"2019-07-13",4.57607e-05,4.212e-05,0.027576449,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-4.37551163748655,-Inf,-Inf,-4.33950734077508,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_434",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",0.00018372,0.00015682,0.05430437,1,"RECR","16_19",-Inf,-3.80459855047978,Inf,-Inf,-3.73584356325411,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_434",1,2019,"2019-07-13",0.00018372,0.00015682,0.05430437,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-3.80459855047978,-Inf,-Inf,-3.73584356325411,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_435",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",3.83614e-05,3.252e-05,0.022748023,1,"RECR","16_19",-Inf,-4.48784946307797,Inf,-Inf,-4.41610555162703,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_435",1,2019,"2019-07-13",3.83614e-05,3.252e-05,0.022748023,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-4.48784946307797,-Inf,-Inf,-4.41610555162703,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_436",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",8.55216e-05,5.902e-05,0.028990663,1,"RECR","16_19",-Inf,-4.22900079483606,Inf,-Inf,-4.06792418262773,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_436",1,2019,"2019-07-13",8.55216e-05,5.902e-05,0.028990663,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-4.22900079483606,-Inf,-Inf,-4.06792418262773,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_437",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",0.000214103,0.00017662,0.057961227,1,"RECR","16_19",-Inf,-3.75296011957025,Inf,-Inf,-3.66937724735144,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_437",1,2019,"2019-07-13",0.000214103,0.00017662,0.057961227,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-3.75296011957025,-Inf,-Inf,-3.66937724735144,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_438",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",9.94005e-05,9.132e-05,0.037233304,1,"RECR","16_19",-Inf,-4.0394340971818,Inf,-Inf,-4.00261143102829,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_438",1,2019,"2019-07-13",9.94005e-05,9.132e-05,0.037233304,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-4.0394340971818,-Inf,-Inf,-4.00261143102829,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_439",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",0.000164928,0.00013742,0.047475947,1,"RECR","16_19",-Inf,-3.86195005579511,Inf,-Inf,-3.78270560746521,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_439",1,2019,"2019-07-13",0.000164928,0.00013742,0.047475947,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-3.86195005579511,-Inf,-Inf,-3.78270560746521,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_440",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",6.59012e-05,5.492e-05,0.028748023,1,"RECR","16_19",-Inf,-4.26026947143528,Inf,-Inf,-4.18110667723249,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_440",1,2019,"2019-07-13",6.59012e-05,5.492e-05,0.028748023,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-4.26026947143528,-Inf,-Inf,-4.18110667723249,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_441",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",0.000239726,0.00020922,0.062789657,1,"RECR","16_19",-Inf,-3.67939680224038,Inf,-Inf,-3.62028486106782,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_441",1,2019,"2019-07-13",0.000239726,0.00020922,0.062789657,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-3.67939680224038,-Inf,-Inf,-3.62028486106782,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_443",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",7.20722e-05,5.672e-05,0.031576449,1,"RECR","16_19",-Inf,-4.24626377782499,Inf,-Inf,-4.14223222092269,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_443",1,2019,"2019-07-13",7.20722e-05,5.672e-05,0.031576449,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-4.24626377782499,-Inf,-Inf,-4.14223222092269,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_444",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",7.5637e-05,4.502e-05,0.028162236,1,"RECR","16_19",-Inf,-4.3465945093355,Inf,-Inf,-4.12126570496295,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_444",1,2019,"2019-07-13",7.5637e-05,4.502e-05,0.028162236,1,2,2024,"2024-07-06",0.001791989,0.0013303,0.191135658,1,"GROW","19_24",-4.3465945093355,-2.87605040891817,1.47054410041733,-4.12126570496295,-2.74666466055222,1.37460104441073,4.98288843258042,-4.05147570017208,-3.8454014019569,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_445",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",0.017189317,0.00050212,0.134144992,1,"RECR","16_19",-Inf,-3.29919247984722,Inf,-Inf,-1.76474137921894,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_445",1,2019,"2019-07-13",0.017189317,0.00050212,0.134144992,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-3.29919247984722,-Inf,-Inf,-1.76474137921894,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_446",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",8.07181e-05,4.192e-05,0.028748024,1,"RECR","16_19",-Inf,-4.37757872602433,Inf,-Inf,-4.09302906938298,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_446",1,2019,"2019-07-13",8.07181e-05,4.192e-05,0.028748024,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-4.37757872602433,-Inf,-Inf,-4.09302906938298,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_447",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",0.000931968,0.00052842,0.104931792,1,"RECR","16_19",-Inf,-3.27702075327314,Inf,-Inf,-3.03059899930053,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_447",1,2019,"2019-07-13",0.000931968,0.00052842,0.104931792,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-3.27702075327314,-Inf,-Inf,-3.03059899930053,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_448",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",0.000181251,7.922e-05,0.036990665,1,"RECR","16_19",-Inf,-4.10116516193173,Inf,-Inf,-3.74171958865609,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_448",1,2019,"2019-07-13",0.000181251,7.922e-05,0.036990665,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-4.10116516193173,-Inf,-Inf,-3.74171958865609,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_449",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",0.000461912,0.00020752,0.057718586,1,"RECR","16_19",-Inf,-3.68294004126,Inf,-Inf,-3.33544075508169,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_449",1,2019,"2019-07-13",0.000461912,0.00020752,0.057718586,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-3.68294004126,-Inf,-Inf,-3.33544075508169,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_450",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",0.000349534,0.00023912,0.073375441,1,"RECR","16_19",-Inf,-3.62138409796878,Inf,-Inf,-3.45651057301072,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_450",1,2019,"2019-07-13",0.000349534,0.00023912,0.073375441,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-3.62138409796878,-Inf,-Inf,-3.45651057301072,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_451",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",0.00101078,0.00079642,0.128245497,1,"RECR","16_19",-Inf,-3.09885784234054,Inf,-Inf,-2.99534335992146,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_451",1,2019,"2019-07-13",0.00101078,0.00079642,0.128245497,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-3.09885784234054,-Inf,-Inf,-2.99534335992146,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_452",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",0.000551872,0.00026922,0.08444651,1,"RECR","16_19",-Inf,-3.56989268008328,Inf,-Inf,-3.25816163991548,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_452",1,2019,"2019-07-13",0.000551872,0.00026922,0.08444651,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-3.56989268008328,-Inf,-Inf,-3.25816163991548,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_453",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",8.81025e-05,5.542e-05,0.03581909,1,"RECR","16_19",-Inf,-4.25633347855379,Inf,-Inf,-4.05501176785583,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_453",1,2019,"2019-07-13",8.81025e-05,5.542e-05,0.03581909,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-4.25633347855379,-Inf,-Inf,-4.05501176785583,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_454",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",0.000436768,0.00033412,0.074203865,1,"RECR","16_19",-Inf,-3.47609752726618,Inf,-Inf,-3.35974918791437,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_454",1,2019,"2019-07-13",0.000436768,0.00033412,0.074203865,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-3.47609752726618,-Inf,-Inf,-3.35974918791437,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_455",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",0.000238546,0.00016982,0.065961226,1,"RECR","16_19",-Inf,-3.77001116345519,Inf,-Inf,-3.62242786140433,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_455",1,2019,"2019-07-13",0.000238546,0.00016982,0.065961226,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-3.77001116345519,-Inf,-Inf,-3.62242786140433,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POCS","OCC-HAW-002_456",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",0.006289713,0.00271672,0.24388511,1,"RECR","16_19",-Inf,-2.56595512003674,Inf,-Inf,-2.20136917098716,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POCS","OCC-HAW-002_456",1,2019,"2019-07-13",0.006289713,0.00271672,0.24388511,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-2.56595512003674,-Inf,-Inf,-2.20136917098716,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_457",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",0.000665351,0.00038642,0.095760218,1,"RECR","16_19",-Inf,-3.41294040382783,Inf,-Inf,-3.17694918605391,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_457",1,2019,"2019-07-13",0.000665351,0.00038642,0.095760218,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-3.41294040382783,-Inf,-Inf,-3.17694918605391,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_458",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",0.000839075,0.00014502,0.053132799,1,"RECR","16_19",-Inf,-3.83857209920871,Inf,-Inf,-3.07619921839611,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_458",1,2019,"2019-07-13",0.000839075,0.00014502,0.053132799,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-3.83857209920871,-Inf,-Inf,-3.07619921839611,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_459",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",0.006644434,0.00330572,0.255541958,1,"RECR","16_19",-Inf,-2.48073393467405,Inf,-Inf,-2.17754200812171,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_459",1,2019,"2019-07-13",0.006644434,0.00330572,0.255541958,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-2.48073393467405,-Inf,-Inf,-2.17754200812171,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_460",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",0.000157323,0.00011732,0.048890157,1,"RECR","16_19",-Inf,-3.93062794569149,Inf,-Inf,-3.80320778060056,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_460",1,2019,"2019-07-13",0.000157323,0.00011732,0.048890157,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-3.93062794569149,-Inf,-Inf,-3.80320778060056,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_461",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",0.000405838,0.00011732,0.048890157,1,"RECR","16_19",-Inf,-3.93062794569149,Inf,-Inf,-3.39164729092105,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_461",1,2019,"2019-07-13",0.000405838,0.00011732,0.048890157,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-3.93062794569149,-Inf,-Inf,-3.39164729092105,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_462",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",0.00013864,7.042e-05,0.034990663,1,"RECR","16_19",-Inf,-4.15230397926583,Inf,-Inf,-3.85811145029414,Inf,2.90759753593429,NA,NA,0,1,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_462",1,2019,"2019-07-13",0.00013864,7.042e-05,0.034990663,1,2,2024,"2024-07-06",0,0,0,0,"MORT","19_24",-4.15230397926583,-Inf,-Inf,-3.85811145029414,-Inf,-Inf,4.98288843258042,-Inf,-Inf,1,0,"MHI"
"HAW","OCC-HAW-002","POSP","OCC-HAW-002_463",0,2016,"2016-08-15",0,0,0,0,1,2019,"2019-07-13",5.53062e-05,2.642e-05,0.024162237,1,"RECR","16_19",-Inf,-4.57806718672149,Inf,-Inf,-4.25722618018072,Inf,2.90759753593429,NA,NA,0,1,"MHI"
