"Site","Island","Island_Code","Latitude","Longitude","Date","DataorError","Error_Category","ColonyName","Spec_Code","Genus","Genus_Code","Shape_Length","Shape_Area"
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_114_0","PLOB","Porites sp.","POSP",0.07516185,0.000266605
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_115_0","PLOB","Porites sp.","POSP",2.174298109,0.0684717
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_116_0","POSP","Porites sp.","POSP",0.600235684,0.00502821
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_117_0","PMEA","Pocillopora sp.","POCS",0.293137979,0.004575965
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_118_0","POSP","Porites sp.","POSP",0.045480524,0.00011829
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_119_0","POCS","Pocillopora sp.","POCS",0.074785878,0.00035481
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_121_0","POSP","Porites sp.","POSP",0.176043371,0.00086137
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_122_0","POSP","Porites sp.","POSP",0.399747717,0.00606632
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_123_0","POSP","Porites sp.","POSP",0.543002957,0.007500325
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_125_0","POSP","Porites sp.","POSP",0.323259762,0.002639865
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_126_0","POSP","Porites sp.","POSP",0.123403659,0.000810775
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_129_0","POSP","Porites sp.","POSP",0.405965811,0.009632785
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_67_0","PLOB","Porites sp.","POSP",0.816758544,0.02400542
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_130_0","ACSP","Acropora sp.","ACSP",0.371159256,0.00548369
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_131_0","ACSP","Acropora sp.","ACSP",0.409885555,0.00538308
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_132_0","ACSP","Acropora sp.","ACSP",0.317137234,0.005127475
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_133_0","ACSP","Acropora sp.","ACSP",0.396946255,0.005762225
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_134_0","ACSP","Acropora sp.","ACSP",0.655040748,0.00944078
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_135_0","ACSP","Acropora sp.","ACSP",0.105954123,0.00067632
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_136_0","ACSP","Acropora sp.","ACSP",0.478954252,0.007706855
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_137_0","ACSP","Acropora sp.","ACSP",0.161026966,0.00134355
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_138_0","ACSP","Acropora sp.","ACSP",0.528961402,0.01440796
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_139_0","ACSP","Acropora sp.","ACSP",0.235104148,0.003423255
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_140_0","ACSP","Acropora sp.","ACSP",0.515552929,0.0116462
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_141_0","ACSP","Acropora sp.","ACSP",0.112342483,0.000762365
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_142_0","ACSP","Acropora sp.","ACSP",0.168794141,0.00155766
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_143_0","ACSP","Acropora sp.","ACSP",0.248171047,0.00323235
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_144_0","ACSP","Acropora sp.","ACSP",0.099832058,0.00048005
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_146_0","ACSP","Acropora sp.","ACSP",0.404783322,0.00642533
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_147_0","ACSP","Acropora sp.","ACSP",0.189009561,0.00232132
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_148_0","ACSP","Acropora sp.","ACSP",0.357377895,0.00581984
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_149_0","ACSP","Acropora sp.","ACSP",0.556988965,0.010355185
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_150_0","ACSP","Acropora sp.","ACSP",0.211323322,0.002348305
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_151_0","ACSP","Acropora sp.","ACSP",0.300744609,0.004764685
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_152_0","ACSP","Acropora sp.","ACSP",0.234363459,0.002630765
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_153_0","ACSP","Acropora sp.","ACSP",0.111635764,0.00077807
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_154_0","ACSP","Acropora sp.","ACSP",0.35886349,0.00643822
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_155_0","ACSP","Acropora sp.","ACSP",0.185747346,0.00208553
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_156_0","ACSP","Acropora sp.","ACSP",0.162131684,0.001222915
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_157_0","ACSP","Acropora sp.","ACSP",0.230435346,0.00177381
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_158_0","ACSP","Acropora sp.","ACSP",0.139441119,0.00113548
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_159_0","ACSP","Acropora sp.","ACSP",0.075124804,0.000348045
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_160_0","ACSP","Acropora sp.","ACSP",0.096168638,0.000594405
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_161_0","ACSP","Acropora sp.","ACSP",0.424832729,0.006856
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_162_0","ACSP","Acropora sp.","ACSP",0.63416336,0.008811255
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_163_0","ACSP","Acropora sp.","ACSP",0.076347121,0.000314115
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_164_0","ACSP","Acropora sp.","ACSP",0.088249134,0.000405295
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_165_0","ACSP","Acropora sp.","ACSP",0.240364472,0.00337208
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_166_0","ACSP","Acropora sp.","ACSP",0.150256452,0.00114667
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_167_0","ACSP","Acropora sp.","ACSP",0.25071582,0.002664295
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_168_0","ACSP","Acropora sp.","ACSP",0.12834931,0.00113254
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_169_0","ACSP","Acropora sp.","ACSP",0.469389773,0.00865858
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_170_0","ACSP","Acropora sp.","ACSP",0.088187528,0.000518575
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_171_0","ACSP","Acropora sp.","ACSP",0.838923082,0.018613705
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_172_0","ACSP","Acropora sp.","ACSP",0.223537737,0.00318103
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_173_0","ACSP","Acropora sp.","ACSP",0.245838351,0.002854925
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_174_0","ACSP","Acropora sp.","ACSP",0.351002425,0.00421164
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_175_0","ACSP","Acropora sp.","ACSP",0.116224303,0.000717695
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_176_0","ACSP","Acropora sp.","ACSP",0.15513645,0.00141217
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_177_0","ACSP","Acropora sp.","ACSP",0.327554389,0.0035711
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_178_0","ACSP","Acropora sp.","ACSP",0.400782388,0.00860721
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_179_0","ACSP","Acropora sp.","ACSP",0.420112576,0.005787495
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_180_0","ACSP","Acropora sp.","ACSP",0.232765526,0.002780715
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_181_0","ACSP","Acropora sp.","ACSP",0.245606845,0.003243075
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_182_0","ACSP","Acropora sp.","ACSP",0.451246016,0.007694275
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_183_0","ACSP","Acropora sp.","ACSP",0.157215319,0.00098755
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_184_0","ACSP","Acropora sp.","ACSP",0.265102045,0.00302096
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_185_0","ACSP","Acropora sp.","ACSP",0.088527062,0.000512915
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_186_0","ACSP","Acropora sp.","ACSP",0.12867984,0.001023125
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_187_0","ACSP","Acropora sp.","ACSP",0.123604446,0.00063927
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_188_0","ACSP","Acropora sp.","ACSP",0.674830341,0.013936075
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_189_0","ACSP","Acropora sp.","ACSP",0.525884851,0.00873883
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_190_0","ACSP","Acropora sp.","ACSP",0.107076985,0.00073668
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2017-05-18","DATA","Growth Data","OCC_SAI_012_191_0","ACSP","Acropora sp.","ACSP",0.144823531,0.001146595
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_217_1","POSP","Porites sp.","POSP",0.055828581,0.00020896
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_218_1","POSP","Porites sp.","POSP",0.051075506,0.000158795
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_29_1","POSP","Porites sp.","POSP",0.40991554,0.007257085
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_219_1","PLOB","Porites sp.","POSP",0.06238607,0.000265585
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_36_1","PLOB","Porites sp.","POSP",0.229346954,0.0019114
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_220_1","POSP","Porites sp.","POSP",0.366570828,0.006495545
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_221_1","PLOB","Porites sp.","POSP",0.052328004,0.000145955
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_222_1","PLOB","Porites sp.","POSP",0.064196568,0.000269635
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_223_1","PLOB","Porites sp.","POSP",0.038262597,8.992e-05
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_38_1","PLOB","Porites sp.","POSP",0.382962796,0.002061355
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_224_1","PLOB","Porites sp.","POSP",0.161491927,0.001470085
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_37_1","POSP","Porites sp.","POSP",0.690362026,0.00939118
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_225_1","POSP","Porites sp.","POSP",0.079598412,0.000397545
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_32_1","POSP","Porites sp.","POSP",1.027459069,0.015324295
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_41_1","POSP","Porites sp.","POSP",0.654286528,0.01134806
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_44_1","POSP","Porites sp.","POSP",0.351717922,0.006298675
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_45_1","PLOB","Porites sp.","POSP",1.040001527,0.035813455
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_47_1","POSP","Porites sp.","POSP",0.553743935,0.00738166
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_226_1","PMEA","Pocillopora sp.","POCS",0.121080423,0.000907655
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_227_1","POSP","Porites sp.","POSP",0.266201752,0.00265644
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_228_1","POSP","Porites sp.","POSP",0.090921303,0.00048387
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_229_1","POCS","Pocillopora sp.","POCS",0.105931323,0.000743655
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_50_1","POSP","Porites sp.","POSP",1.917487445,0.02232401
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_230_1","POSP","Porites sp.","POSP",0.10686488,0.00076273
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_231_1","POSP","Porites sp.","POSP",0.04654968,0.000139615
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_232_1","POSP","Porites sp.","POSP",0.058192706,0.00023802
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_233_1","POCS","Pocillopora sp.","POCS",0.084310995,0.000474265
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_234_1","POSP","Porites sp.","POSP",0.121499533,0.00088234
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_235_1","POSP","Porites sp.","POSP",0.088953362,0.00042774
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_236_1","POSP","Porites sp.","POSP",0.077387216,0.000296445
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_237_1","POCS","Pocillopora sp.","POCS",0.041969316,0.00010278
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_238_1","POSP","Porites sp.","POSP",0.092757599,0.000552115
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_239_1","POSP","Porites sp.","POSP",0.040956604,0.00010776
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_240_1","POSP","Porites sp.","POSP",0.068770517,0.00031639
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_241_1","POSP","Porites sp.","POSP",0.354572746,0.00448067
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_56_1","POSP","Porites sp.","POSP",0.326021054,0.00671
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_242_1","POSP","Porites sp.","POSP",0.188092338,0.001901095
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_243_1","POSP","Porites sp.","POSP",0.088382371,0.000365155
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_244_1","POSP","Porites sp.","POSP",0.168359239,0.001653325
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_245_1","POSP","Porites sp.","POSP",0.143177779,0.0013639
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_58_1","POSP","Porites sp.","POSP",0.808982824,0.012772935
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_246_1","PLOB","Porites sp.","POSP",0.10858859,0.000557795
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_247_1","POCS","Pocillopora sp.","POCS",0.029793382,6.205e-05
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_65_1","PLOB","Porites sp.","POSP",0.711359192,0.007739
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_129_1","POSP","Porites sp.","POSP",0.500627473,0.011442565
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_67_1","PLOB","Porites sp.","POSP",1.366940946,0.0612679
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_248_1","POSP","Porites sp.","POSP",0.214240646,0.002426615
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_69_1","PLUT","Porites sp.","POSP",0.316447894,0.00508728
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_71_1","PLOB","Porites sp.","POSP",0.845460431,0.02816209
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_249_1","PLUT","Porites sp.","POSP",0.377079731,0.005668675
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_250_1","POSP","Porites sp.","POSP",0.089366932,0.00050556
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_70_1","PLOB","Porites sp.","POSP",1.163379045,0.035253765
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_251_1","POSP","Porites sp.","POSP",0.208474213,0.002051045
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_252_1","POSP","Porites sp.","POSP",0.030204541,6.117e-05
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_253_1","POSP","Porites sp.","POSP",0.398074423,0.00453357
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_254_1","POSP","Porites sp.","POSP",0.040094869,0.00010644
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_75_1","PLOB","Porites sp.","POSP",1.184924901,0.02988541
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_255_1","POSP","Porites sp.","POSP",0.095903273,0.00056343
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_76_1","POSP","Porites sp.","POSP",0.373353556,0.00514911
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_256_1","POSP","Porites sp.","POSP",0.156705613,0.00121065
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_257_1","POSP","Porites sp.","POSP",0.145052252,0.00100954
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_258_1","POSP","Porites sp.","POSP",0.058002209,0.000188205
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_73_1","PLOB","Porites sp.","POSP",0.366523894,0.00619505
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_259_1","POSP","Porites sp.","POSP",0.116762658,0.000882535
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_79_1","POSP","Porites sp.","POSP",0.329562961,0.004908725
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_260_1","POSP","Porites sp.","POSP",0.086540898,0.00048876
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_261_1","POSP","Porites sp.","POSP",0.046825523,0.00013873
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_262_1","POSP","Porites sp.","POSP",0.122112459,0.000802795
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_82_1","POSP","Porites sp.","POSP",0.838266575,0.012726985
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_263_1","POSP","Porites sp.","POSP",0.298905001,0.002250105
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_264_1","POSP","Porites sp.","POSP",0.092774902,0.000573185
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_265_1","POCS","Pocillopora sp.","POCS",0.057848512,0.000199165
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_266_1","PLOB","Porites sp.","POSP",0.112416112,0.000734235
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_267_1","POCS","Pocillopora sp.","POCS",0.035382221,8.735e-05
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_268_1","PMEA","Pocillopora sp.","POCS",0.110351618,0.00068492
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_269_1","POCS","Pocillopora sp.","POCS",0.036176239,6.9945e-05
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_270_1","PLOB","Porites sp.","POSP",0.157399728,0.001222495
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_96_1","PLOB","Porites sp.","POSP",1.204908583,0.0325937
"OCC_SAI_012","Saipan","SAI",15.156373,145.689743,"2022-04-22","DATA","Growth Data","OCC_SAI_012_98_1","PLOB","Porites sp.","POSP",0.736297393,0.018074515
