"Site","Island","Island_Code","Latitude","Longitude","Date","DataorError","Error_Category","ColonyName","Spec_Code","Genus","Genus_Code","Shape_Length","Shape_Area"
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_367_1","POSP","Porites sp.","POSP",0.170387634,0.00147862
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_368_1","POSP","Porites sp.","POSP",0.072304374,0.00023202
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_369_1","POSP","Porites sp.","POSP",0.046647519,0.00014742
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_370_1","POSP","Porites sp.","POSP",0.078446509,0.00038582
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_084_1","ACSP","Acropora sp.","ACSP",1.198938835,0.0373843
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_371_1","POSP","Porites sp.","POSP",0.129559204,0.00113062
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_372_1","POSP","Porites sp.","POSP",0.293885108,0.00359272
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_373_1","POSP","Porites sp.","POSP",0.136973419,0.00083892
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_374_1","POSP","Porites sp.","POSP",0.070304372,0.00027722
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_145_1","POSP","Porites sp.","POSP",0.23816795,0.00120026
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_375_1","POSP","Porites sp.","POSP",0.090103361,0.00049282
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_094_1","ACSP","Acropora sp.","ACSP",1.092634462,0.04810852
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_376_1","ACSP","Acropora sp.","ACSP",0.601833372,0.01148202
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_377_1","POSP","Porites sp.","POSP",0.226914544,0.00343892
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_378_1","POSP","Porites sp.","POSP",0.151115555,0.00069892
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_379_1","POSP","Porites sp.","POSP",0.039819091,9.8e-05
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_380_1","POSP","Porites sp.","POSP",0.167115556,0.00124232
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_381_1","POSP","Porites sp.","POSP",0.122588644,0.00094082
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_095_1","ACSP","Acropora sp.","ACSP",1.092350193,0.03677372
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_096_1","ACSP","Acropora sp.","ACSP",0.91135524,0.03120092
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_382_1","PMEA","Pocillopora sp.","POCS",0.301784602,0.00552322
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_383_1","PMEA","Pocillopora sp.","POCS",0.089032296,0.00053772
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_385_1","POSP","Porites sp.","POSP",0.117417073,0.00085442
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_155_1","POSP","Porites sp.","POSP",0.297503193,0.0024175
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_153_1","POSP","Porites sp.","POSP",0.56653977,0.00535964
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_387_1","POSP","Porites sp.","POSP",0.089032292,0.00052372
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_388_1","POSP","Porites sp.","POSP",0.210086119,0.00133252
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_389_1","POSP","Porites sp.","POSP",0.131316566,0.00101732
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_156_1","POSP","Porites sp.","POSP",0.07537544,0.00029092
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_099_1","ACSP","Acropora sp.","ACSP",0.190186622,0.00228922
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_391_1","ACSP","Acropora sp.","ACSP",0.177115555,0.00191632
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_392_1","POSP","Porites sp.","POSP",0.152387633,0.00119242
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_395_1","ACSP","Acropora sp.","ACSP",0.559892245,0.01545422
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_102_1","ACSP","Acropora sp.","ACSP",1.174373141,0.04467298
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_396_1","ACSP","Acropora sp.","ACSP",0.1574587,0.00154512
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_397_1","POSP","Porites sp.","POSP",0.172044488,0.00129262
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_398_1","ACSP","Acropora sp.","ACSP",0.173174428,0.00155872
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_399_1","POSP","Porites sp.","POSP",0.124588643,0.00090762
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_088_1","PGRA","Pocillopora sp.","POCS",2.331390951,0.07154242
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_400_1","POSP","Porites sp.","POSP",0.160831284,0.00157912
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_107_1","POSP","Porites sp.","POSP",0.084304373,0.00045482
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_401_1","POSP","Porites sp.","POSP",0.074789655,0.00034702
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_402_1","POSP","Porites sp.","POSP",0.06206173,0.00023992
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_404_1","POSP","Porites sp.","POSP",0.149659713,0.00073032
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_405_1","POSP","Porites sp.","POSP",0.07737544,0.00034572
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_406_1","POSP","Porites sp.","POSP",0.054647518,0.00013462
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_407_1","POSP","Porites sp.","POSP",0.091718589,0.00037412
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_408_1","POSP","Porites sp.","POSP",0.069961227,0.00032142
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_409_1","POSP","Porites sp.","POSP",0.051475946,0.00017302
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_410_1","POSP","Porites sp.","POSP",0.055132799,0.00016882
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_108_1","POSP","Porites sp.","POSP",0.314370387,0.00352692
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_411_1","POSP","Porites sp.","POSP",0.050990665,0.00018182
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_412_1","POSP","Porites sp.","POSP",0.074203866,0.00035112
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_413_1","POSP","Porites sp.","POSP",0.158630274,0.00083892
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_414_1","POSP","Porites sp.","POSP",0.103274933,0.00067542
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_415_1","ACSP","Acropora sp.","ACSP",0.083618081,0.00045922
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_416_1","POSP","Porites sp.","POSP",0.148488141,0.00117252
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_417_1","POSP","Porites sp.","POSP",0.103860721,0.00044832
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_418_1","POSP","Porites sp.","POSP",0.068203866,0.00029772
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_419_1","POSP","Porites sp.","POSP",0.160730781,0.00084342
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_420_1","POSP","Porites sp.","POSP",0.098346003,0.00059612
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_126_1","POSP","Porites sp.","POSP",0.062890159,0.00024992
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_421_1","POSP","Porites sp.","POSP",0.058647517,0.00021522
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_422_1","POSP","Porites sp.","POSP",0.034162237,8.24e-05
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_423_1","POSP","Porites sp.","POSP",0.095274938,0.00060622
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_424_1","POSP","Porites sp.","POSP",0.060890159,0.00021912
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_425_1","POSP","Porites sp.","POSP",0.082203867,0.00038632
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_426_1","POSP","Porites sp.","POSP",0.139659707,0.00119032
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_427_1","POSP","Porites sp.","POSP",0.046404876,0.00013232
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_428_1","POSP","Porites sp.","POSP",0.148588642,0.00104222
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_429_1","POSP","Porites sp.","POSP",0.082789655,0.00032422
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_430_1","POSP","Porites sp.","POSP",0.091274935,0.00049962
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_431_1","POSP","Porites sp.","POSP",0.131174432,0.00049292
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_433_1","POSP","Porites sp.","POSP",0.058162236,0.00016402
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_434_1","POSP","Porites sp.","POSP",0.058547014,0.00019752
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_435_1","POSP","Porites sp.","POSP",0.04889016,0.00015932
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_436_1","POSP","Porites sp.","POSP",0.073375442,0.00032112
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_437_1","POSP","Porites sp.","POSP",0.048647518,0.00016222
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_438_1","POSP","Porites sp.","POSP",0.144346004,0.00082252
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_439_1","POSP","Porites sp.","POSP",0.079618081,0.00039062
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_440_1","POSP","Porites sp.","POSP",0.13897342,0.00114872
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_441_1","POSP","Porites sp.","POSP",0.072203867,0.00032732
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_442_1","POSP","Porites sp.","POSP",0.056789654,0.00019482
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_443_1","POSP","Porites sp.","POSP",0.071375441,0.00030132
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_076_1","PMEA","Pocillopora sp.","POCS",0.162287128,0.00101672
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_445_1","POSP","Porites sp.","POSP",0.1402455,0.00124922
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_449_1","PMEA","Pocillopora sp.","POCS",0.20452977,0.00239062
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_450_1","PMEA","Pocillopora sp.","POCS",0.15321606,0.00156342
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_452_1","ACSP","Acropora sp.","ACSP",0.318755168,0.00541802
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_453_1","PMEA","Pocillopora sp.","POCS",0.211985614,0.00232862
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_454_1","PMEA","Pocillopora sp.","POCS",0.298755166,0.00509802
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_169_1","ACSP","Acropora sp.","ACSP",0.57447804,0.01589472
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_456_1","PMEA","Pocillopora sp.","POCS",0.677933888,0.02245112
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_161_1","PMEA","Pocillopora sp.","POCS",0.745129844,0.02637972
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_160_1","PMEA","Pocillopora sp.","POCS",0.634318659,0.01723302
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_457_1","ACSP","Acropora sp.","ACSP",0.78492883,0.02524732
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_165_1","PMEA","Pocillopora sp.","POCS",0.613549106,0.01303902
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_460_1","PMEA","Pocillopora sp.","POCS",1.009282058,0.045535477
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_174_1","PMEA","Pocillopora sp.","POCS",1.148048671,0.05247802
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_461_1","PMEA","Pocillopora sp.","POCS",0.242671898,0.00346922
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_177_1","PMEA","Pocillopora sp.","POCS",0.389725728,0.00705542
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_463_1","PMEA","Pocillopora sp.","POCS",0.343260546,0.0032274
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_465_1","PMEA","Pocillopora sp.","POCS",0.299483089,0.00557732
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_466_1","PMEA","Pocillopora sp.","POCS",0.124931787,0.00085842
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_179_1","PMEA","Pocillopora sp.","POCS",0.967154228,0.03425792
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_467_1","PMEA","Pocillopora sp.","POCS",0.407625225,0.00768292
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_469_1","PMEA","Pocillopora sp.","POCS",0.173801847,0.00182232
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_470_1","PMEA","Pocillopora sp.","POCS",0.365583598,0.00594342
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_181_1","PMEA","Pocillopora sp.","POCS",0.720745056,0.02143362
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_471_1","ACSP","Acropora sp.","ACSP",0.42669629,0.00815022
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_182_1","PMEA","Pocillopora sp.","POCS",0.679674,0.01861352
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_183_1","PMEA","Pocillopora sp.","POCS",1.597813183,0.06501602
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_185_1","ACSP","Acropora sp.","ACSP",0.424453648,0.00872732
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_184_1","PMEA","Pocillopora sp.","POCS",0.83577451,0.02786062
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_186_1","PMEA","Pocillopora sp.","POCS",0.770686189,0.01874762
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_477_1","PMEA","Pocillopora sp.","POCS",0.200429264,0.00255832
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_187_1","ACSP","Acropora sp.","ACSP",0.965982662,0.04092512
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_478_1","PMEA","Pocillopora sp.","POCS",0.470980562,0.01061662
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_480_1","PMEA","Pocillopora sp.","POCS",0.24647089,0.00380142
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_483_1","ACSP","Acropora sp.","ACSP",0.518377527,0.01344262
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_484_1","ACSP","Acropora sp.","ACSP",0.304613029,0.00467402
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_485_1","PMEA","Pocillopora sp.","POCS",0.302512525,0.00465152
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_486_1","PMEA","Pocillopora sp.","POCS",0.40532371,0.00914002
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_487_1","PMEA","Pocillopora sp.","POCS",0.106547012,0.00073772
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_489_1","PMEA","Pocillopora sp.","POCS",0.103517573,0.00060852
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_194_1","PMEA","Pocillopora sp.","POCS",1.041701238,0.0357216
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_195_1","PMEA","Pocillopora sp.","POCS",0.633673995,0.02062312
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_197_1","PMEA","Pocillopora sp.","POCS",0.596862816,0.01528302
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_198_1","PMEA","Pocillopora sp.","POCS",0.726703436,0.02554132
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_199_1","PMEA","Pocillopora sp.","POCS",0.463465845,0.01096762
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_490_1","PMEA","Pocillopora sp.","POCS",0.773674007,0.02331512
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_491_1","PMEA","Pocillopora sp.","POCS",0.071961226,0.00031422
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_492_1","PMEA","Pocillopora sp.","POCS",0.5486618,0.01327842
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_493_1","PMEA","Pocillopora sp.","POCS",0.157559206,0.00157682
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_200_1","PMEA","Pocillopora sp.","POCS",0.758686195,0.02426482
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_201_1","PMEA","Pocillopora sp.","POCS",0.298169379,0.00450412
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_202_1","PMEA","Pocillopora sp.","POCS",0.495607977,0.01088982
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_494_1","PMEA","Pocillopora sp.","POCS",0.179458701,0.00147592
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_203_1","PMEA","Pocillopora sp.","POCS",0.869958274,0.03814632
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_496_1","PMEA","Pocillopora sp.","POCS",0.229500333,0.00302962
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_495_1","PMEA","Pocillopora sp.","POCS",0.384353149,0.00512662
"OCC_OFU_009","Ofu & Olosega","OFU",-14.180607,-169.652024,2023-07-22,"DATA","Growth Data","OCC_OFU_009_497_1","PMEA","Pocillopora sp.","POCS",0.159073924,0.00148142
