"","REGION","ISLAND","ANALYSIS_SEC","ANALYSIS_YEAR","GENUS_CODE","Mean_JuvColDen_cm2","SE_JuvColDen_cm2","N.JCD","SEC_YEAR","COVER","SE.COVER","N.COVER","P_COVER","SE.P_COVER","meanPropRec","Mean_JuvColDenP","SE_JuvColDenP","N.JCDp","SD_JuvColDenP","SD.P_COVER","MN.RecVal","SE.RecVal","N.RecVal","CI95.RecVal","LOW_CI95.RecVal","HIGH_CI95.RecVal"
"150","MHI","Maui","MAI_LAHAINA","2019","SSSS",0.000575257727523062,0.000138841593662422,10,"MAI_LAHAINA-2019",15.4871808204384,4.22384660015523,23,0.154871808204384,0.0422384660015523,0.526250219823372,0.000302729505564105,7.30654191854769e-05,10,0.000231053142821072,0.202568566746617,0.00195471021533237,0.000711887881221205,10,0.00139530024719356,0.000559409968138808,0.00335001046252593
"151","MHI","Maui","MAI_NE","2019","ACSP",0,0,2,"MAI_NE-2019",0,0,24,0,0,NA,NA,NA,2,NA,0,NA,NA,2,NA,NA,NA
"152","MHI","Maui","MAI_NE","2019","MOSP",0.000379166666666667,4.58209676691847e-05,2,"MAI_NE-2019",0.0743480849814249,0.0214882271255988,48,0.000743480849814249,0.000214882271255988,0.577622334084838,0.000219015135007168,2.64672142951004e-05,2,3.7430293414366e-05,0.00148874804584467,0.294580734745067,0.0922830540680597,2,0.180874785973397,0.11370594877167,0.475455520718464
"153","MHI","Maui","MAI_NE","2019","POCS",3.33333333333333e-05,3.33243401230433e-05,2,"MAI_NE-2019",1.21738621663491,0.242807669843212,12,0.0121738621663491,0.00242807669843212,0.960285169623405,3.20095056541135e-05,3.20008696076447e-05,2,4.52560638068641e-05,0.00841110441271705,0.00262936323877511,0.00268045596312816,2,0.0052536936877312,-0.00262433044895608,0.00788305692650631
"154","MHI","Maui","MAI_NE","2019","POSP",0.000216666666666667,0.000116635190430651,2,"MAI_NE-2019",0.717690198904417,0.0750228535745947,60,0.00717690198904417,0.000750228535745947,0.471361651686019,0.000102128357865304,5.4977356006105e-05,2,7.77497224872476e-05,0.00581124524958725,0.0142301452661897,0.00780341134834945,2,0.0152946862427649,-0.00106454097657524,0.0295248315089546
"155","MHI","Maui","MAI_NE","2019","SSSS",0.000629166666666667,0.00010413856288451,2,"MAI_NE-2019",2.03299673791583,0.330717403228647,12,0.0203299673791583,0.00330717403228647,0.526250219823372,0.000331099096638872,5.48029416100635e-05,2,7.75030632828926e-05,0.0114563869067852,0.0162862581362676,0.00377965388540947,2,0.00740812161540256,0.00887813652086504,0.0236943797516702
"156","MHI","Oahu","OAH_NE","2019","ACSP",0,0,4,"OAH_NE-2019",0,0,28,0,0,NA,NA,NA,4,NA,0,NA,NA,4,NA,NA,NA
"157","MHI","Oahu","OAH_NE","2019","MOSP",0.00141583747927031,0.000492404644200569,4,"OAH_NE-2019",4.88253534807627,1.18209589075947,56,0.0488253534807627,0.0118209589075947,0.577622334084838,0.00081781934946091,0.000284423919897347,4,0.000568847839794694,0.088459956430706,0.0167498910127324,0.00709786430316388,4,0.0139118140342012,0.00283807697853122,0.0306617050469336
"158","MHI","Oahu","OAH_NE","2019","POCS",0.000185872174216636,5.02051477574914e-05,4,"OAH_NE-2019",1.41998005002969,0.230743292297539,14,0.0141998005002969,0.00230743292297539,0.960285169623405,0.000178490292345893,4.82112588302707e-05,4,9.64225176605415e-05,0.00863362344073625,0.012569915495796,0.0039622675941679,4,0.00776604448456908,0.00480387101122689,0.0203359599803651
"159","MHI","Oahu","OAH_NE","2019","POSP",0.000521640700008728,0.00021865398494007,4,"OAH_NE-2019",4.02192764265122,0.45453214095526,70,0.0402192764265122,0.0045453214095526,0.471361651686019,0.000245881421942765,0.000103065103489081,4,0.000206130206978162,0.0380288873112218,0.00611352176839964,0.00265408597234318,4,0.00520200850579263,0.000911513262607005,0.0113155302741923
"160","MHI","Oahu","OAH_NE","2019","SSSS",0.00216542288557214,0.000705044202328891,4,"OAH_NE-2019",10.3877648895633,3.72764624952817,14,0.103877648895633,0.0372764624952817,0.526250219823372,0.0011395542695429,0.000371029666460773,4,0.000742059332921546,0.139475751248273,0.0109701584667922,0.00531552803420717,4,0.0104184349470461,0.000551723519746179,0.0213885934138383
"161","MHI","Oahu","OAH_SOUTH","2019","ACSP",0,0,16,"OAH_SOUTH-2019",0,0,70,0,0,NA,NA,NA,16,NA,0,NA,NA,16,NA,NA,NA
"162","MHI","Oahu","OAH_SOUTH","2019","MOSP",0.00019465872269775,0.00010050109586368,16,"OAH_SOUTH-2019",1.16031117184048,0.367536123693291,140,0.0116031117184048,0.00367536123693291,0.577622334084838,0.000112439225754648,5.80516775708629e-05,16,0.000232206710283452,0.0434874606188135,0.00969043722782545,0.00586966989612941,16,0.0115045529964136,-0.00181411576858819,0.0211949902242391
"163","MHI","Oahu","OAH_SOUTH","2019","POCS",5.38223314597496e-05,1.57028222441512e-05,16,"OAH_SOUTH-2019",0.718801572516331,0.192901687569171,35,0.00718801572516331,0.00192901687569171,0.960285169623405,5.16847866953528e-05,1.50791873222909e-05,16,6.03167492891636e-05,0.0114122177395377,0.00719041091054075,0.00285034195685782,16,0.00558667023544132,0.00160374067509943,0.0127770811459821
"164","MHI","Oahu","OAH_SOUTH","2019","POSP",0.000386291074341645,8.59639405712455e-05,16,"OAH_SOUTH-2019",2.31504621787509,0.478549710150738,175,0.0231504621787509,0.00478549710150738,0.471361651686019,0.000182082798833244,4.0520105013101e-05,16,0.000162080420052404,0.0633061761520447,0.00786519065698709,0.00238890543584254,16,0.00468225465425138,0.00318293600273571,0.0125474453112385
"165","MHI","Oahu","OAH_SOUTH","2019","SSSS",0.000638390758742184,0.000189983703779873,16,"OAH_SOUTH-2019",4.53675503313436,1.97500800712502,35,0.0453675503313436,0.0197500800712502,0.526250219823372,0.000335953277121284,9.99789658770166e-05,16,0.000399915863508066,0.116843049424122,0.00740514474922354,0.00390498344521317,16,0.00765376755261782,-0.000248622803394279,0.0150589123018414
"166","NWHI","French Frigate","French Frigate","2013-15","ACSP",0.000153994127618356,5.11342481287213e-05,14,"French Frigate-2013-15",13.8551777076696,7.08228853815639,50,0.138551777076696,0.0708228853815639,NA,NA,NA,14,NA,0.500793425165014,NA,NA,14,NA,NA,NA
"167","NWHI","French Frigate","French Frigate","2013-15","MOSP",1.74718488921177e-05,1.08200246704121e-05,14,"French Frigate-2013-15",0.442736857014089,0.121564130941371,100,0.00442736857014089,0.00121564130941371,0.94153820036173,1.64504131628766e-05,1.01874665560493e-05,14,3.81180094919544e-05,0.0121564130941371,0.00371561863492045,0.00251704805180441,14,0.00493341418153664,-0.00121779554661619,0.00864903281645708
"168","NWHI","French Frigate","French Frigate","2013-15","POCS",2.10136921338338e-05,1.0962923909407e-05,14,"French Frigate-2013-15",0.262801445182641,0.0999252041403823,25,0.00262801445182641,0.000999252041403823,0.677083333333333,1.42280207156166e-05,7.42281306366099e-06,14,2.77736233302893e-05,0.00499626020701912,0.00541398115437626,0.00349506077355699,14,0.0068503191161717,-0.00143633796179544,0.012264300270548
"169","NWHI","French Frigate","French Frigate","2013-15","POSP",0.000199563859627881,4.12648382645738e-05,14,"French Frigate-2013-15",6.45732876049217,0.51757137830881,125,0.0645732876049217,0.0051757137830881,0.81193953184364,0.000162033786759172,3.35045534621416e-05,14,0.000125362559952184,0.0578662392553379,0.00250930056017191,0.000556478777686744,14,0.00109069840426602,0.00141860215590589,0.00359999896443793
"170","NWHI","French Frigate","French Frigate","2013-15","SSSS",0.000416818016709045,6.32176624555728e-05,14,"French Frigate-2013-15",21.1560758135694,10.0366766999542,25,0.211560758135694,0.100366766999542,0.850047704871839,0.000354315198452755,5.37380288777223e-05,14,0.000201069292701001,0.50183383499771,0.00167476805044109,0.000834143508060621,14,0.00163492127579882,3.98467746422736e-05,0.00330968932623991
"171","NWHI","Kure","Kure","2013-15","ACSP",0,0,6,"Kure-2013-15",0,0,16,0,0,NA,NA,NA,6,NA,0,NA,NA,6,NA,NA,NA
"172","NWHI","Kure","Kure","2013-15","MOSP",0,0,6,"Kure-2013-15",0,0,32,0,0,0.94153820036173,0,0,6,0,0,NA,NA,6,NA,NA,NA
"173","NWHI","Kure","Kure","2013-15","POCS",4.65457154571546e-05,3.02581719873022e-05,6,"Kure-2013-15",4.37836280651615,1.6423946172967,8,0.0437836280651615,0.016423946172967,0.677083333333333,3.15153281741151e-05,2.04873039497359e-05,6,5.01834408821593e-05,0.0464539348509912,0.000719797092356349,0.000540235739449395,6,0.00105886204932081,-0.000339064956964465,0.00177865914167716
"174","NWHI","Kure","Kure","2013-15","POSP",0.000194526445264453,8.36575274480174e-06,6,"Kure-2013-15",3.44210421280539,0.52227885781881,40,0.0344210421280539,0.0052227885781881,0.81193953184364,0.000157943710899227,6.79248536713397e-06,6,1.66381232347995e-05,0.0330318152891736,0.00458858015720854,0.000723661795470673,6,0.00141837711912252,0.00317020303808602,0.00600695727633106
"175","NWHI","Kure","Kure","2013-15","SSSS",0.000275249419160858,4.4077166551832e-05,6,"Kure-2013-15",8.14126544755232,3.12465945864087,8,0.0814126544755232,0.0312465945864087,0.850047704871839,0.000233975137024994,3.74676942646386e-05,6,9.17767327869683e-05,0.0883787156841458,0.00287394064881325,0.00119519211718455,6,0.00234257654968172,0.000531364099131525,0.00521651719849498
"176","NWHI","Lisianski","Lisianski","2013-15","ACSP",0,0,21,"Lisianski-2013-15",0,0,36,0,0,NA,NA,NA,21,NA,0,NA,NA,21,NA,NA,NA
"177","NWHI","Lisianski","Lisianski","2013-15","MOSP",0.000128076069867115,4.64976473661817e-05,21,"Lisianski-2013-15",5.72417207128883,0.530565908363269,72,0.0572417207128883,0.00530565908363269,0.94153820036173,0.000120588512332087,4.3779311222209e-05,21,0.000200622007548803,0.0450200102004081,0.0021066542170689,0.000789347328318673,21,0.0015471207635046,0.000559533453564305,0.0036537749805735
"178","NWHI","Lisianski","Lisianski","2013-15","POCS",7.80866590568083e-06,4.5629941097392e-06,21,"Lisianski-2013-15",0,0,18,0,0,0.677083333333333,5.28711754030473e-06,3.08952726180258e-06,21,1.415799253884e-05,0,Inf,NA,18,NA,NA,NA
"179","NWHI","Lisianski","Lisianski","2013-15","POSP",5.21190224921568e-05,1.95663390999296e-05,21,"Lisianski-2013-15",10.7586595576044,0.779878312751115,90,0.107586595576044,0.00779878312751115,0.81193953184364,4.23174947224299e-05,1.58866842086908e-05,21,7.2801932928185e-05,0.0739857529818798,0.000393334267116196,0.000150391650530924,21,0.000294767635040612,9.8566632075584e-05,0.000688101902156807
"180","NWHI","Lisianski","Lisianski","2013-15","SSSS",0.000283070200943335,6.09162415438067e-05,21,"Lisianski-2013-15",16.7469863753023,2.14602321177747,18,0.167469863753023,0.0214602321177747,0.850047704871839,0.000240623174629492,5.17817113137314e-05,21,0.000237293611709526,0.091048053937895,0.00143681477513084,0.000359867396843222,18,0.000705340097812715,0.000731474677318125,0.00214215487294355
"181","NWHI","Pearl & Hermes","Pearl & Hermes","2013-15","ACSP",0,0,13,"Pearl & Hermes-2013-15",0,0,46,0,0,NA,NA,NA,13,NA,0,NA,NA,13,NA,NA,NA
"182","NWHI","Pearl & Hermes","Pearl & Hermes","2013-15","MOSP",5.00409806856247e-06,3.34368429900884e-06,13,"Pearl & Hermes-2013-15",0.121362808205188,0.0515462233921085,92,0.00121362808205188,0.000515462233921085,0.94153820036173,4.71154948990792e-06,3.14820649746656e-06,13,1.13510199523646e-05,0.00494414006103187,0.00388220210094521,0.00307374063860774,13,0.00602453165167117,-0.00214232955072596,0.00990673375261638
"183","NWHI","Pearl & Hermes","Pearl & Hermes","2013-15","POCS",2.81934644715273e-05,5.33271543084854e-06,13,"Pearl & Hermes-2013-15",0.175765410804662,0.105955319038637,23,0.00175765410804662,0.00105955319038637,0.677083333333333,1.90893249025966e-05,3.61069273963703e-06,13,1.30185378127069e-05,0.00508143859108152,0.0108606834616691,0.0068617817341228,13,0.0134490921988807,-0.00258840873721163,0.0243097756605497
"184","NWHI","Pearl & Hermes","Pearl & Hermes","2013-15","POSP",0.000239103948399972,6.69328253721019e-05,13,"Pearl & Hermes-2013-15",1.39992541365682,0.193429398809344,115,0.0139992541365682,0.00193429398809344,0.81193953184364,0.000194137947925839,5.43454068975965e-05,13,0.000195945151155239,0.0207429921111459,0.0138677350973093,0.00432915864722129,13,0.00848515094855372,0.00538258414875554,0.022352886045863
"185","NWHI","Pearl & Hermes","Pearl & Hermes","2013-15","SSSS",0.000448096358064286,6.0341892369733e-05,13,"Pearl & Hermes-2013-15",1.78200088879713,0.690988591789418,23,0.0178200088879713,0.00690988591789418,0.850047704871839,0.000380903280733976,5.12934871165151e-05,13,0.000184941297895947,0.0331386487075315,0.0213750331511389,0.0087739719108153,13,0.017196984945198,0.00417804820594089,0.0385720180963369
"186","NWHI","French Frigate","French Frigate","2016","ACSP",0.000242856461380685,7.44843709678591e-05,26,"French Frigate-2016",4.95481123695606,1.61365678387413,144,0.0495481123695606,0.0161365678387413,NA,NA,NA,26,NA,0.193638814064895,NA,NA,26,NA,NA,NA
"187","NWHI","French Frigate","French Frigate","2016","MOSP",0.000171319574392423,5.8358183423522e-05,26,"French Frigate-2016",0.735733446555184,0.056196347262573,288,0.00735733446555184,0.00056196347262573,0.94153820036173,0.000161303923760179,5.49464589969626e-05,26,0.000280173066628338,0.00953683637454706,0.0219242341795699,0.00765370161479477,26,0.0150012551649977,0.00692297901457217,0.0369254893445677
"188","NWHI","French Frigate","French Frigate","2016","POCS",3.54340835717685e-05,8.63053753702955e-06,26,"French Frigate-2016",0.287342063737873,0.0672997924972994,72,0.00287342063737873,0.000672997924972994,0.677083333333333,2.39918274183849e-05,5.84359312403042e-06,26,2.97965953689278e-05,0.00571057675767455,0.00834957023217854,0.00282137660211435,26,0.00552989814014412,0.00281967209203441,0.0138794683723227
"189","NWHI","French Frigate","French Frigate","2016","POSP",0.000297307378336052,4.30021060577357e-05,26,"French Frigate-2016",20.0682548876227,1.43182029219022,360,0.200682548876227,0.0143182029219022,0.81193953184364,0.000241395613579834,3.49151098608085e-05,26,0.000178032826499498,0.271668799402133,0.00120287296992982,0.000193997633064384,26,0.000380235360806192,0.000822637609123632,0.00158310833073602
"190","NWHI","French Frigate","French Frigate","2016","SSSS",0.00082206267935677,0.000145650242486684,26,"French Frigate-2016",26.4160270673489,3.61420601551513,72,0.264160270673489,0.0361420601551513,0.850047704871839,0.000698792493848017,0.000123809654339833,26,0.000631307843449984,0.306675549861115,0.00264533531884417,0.00059217051155241,26,0.00116065420264272,0.00148468111620145,0.00380598952148689
"191","NWHI","Kure","Kure","2016","ACSP",0,0,19,"Kure-2016",0.0381757058151673,0.0133733078707852,116,0.000381757058151673,0.000133733078707852,NA,NA,NA,19,NA,0.00144034933801455,NA,NA,19,NA,NA,NA
"192","NWHI","Kure","Kure","2016","MOSP",3.20974638317812e-06,3.19947986170647e-06,19,"Kure-2016",0,0,232,0,0,0.94153820036173,3.0220988332351e-06,3.01243251108471e-06,19,1.31308888900547e-05,0,Inf,NA,19,NA,NA,NA
"193","NWHI","Kure","Kure","2016","POCS",8.3629512485601e-05,1.89289845524867e-05,19,"Kure-2016",3.78500639079124,0.491764067443883,58,0.0378500639079124,0.00491764067443883,0.677083333333333,5.66241490787923e-05,1.28164999574129e-05,19,5.58658281242561e-05,0.0374516355926937,0.00149601198076063,0.000390432250470405,19,0.000765247210921994,0.000730764769838633,0.00226125919168262
"194","NWHI","Kure","Kure","2016","POSP",0.000220066772096292,5.03033122085167e-05,19,"Kure-2016",1.53280990587431,0.179005114786519,290,0.0153280990587431,0.00179005114786519,0.81193953184364,0.000178680911910204,4.08432477647675e-05,19,0.000178031589532615,0.0304834726117664,0.0116570822791157,0.00299221346527884,19,0.00586473839194652,0.00579234388716918,0.0175218206710622
"195","NWHI","Kure","Kure","2016","SSSS",0.000404288057166286,6.43229346946692e-05,19,"Kure-2016",5.40624632959093,0.71472853348046,58,0.0540624632959093,0.0071472853348046,0.850047704871839,0.000343664135101296,5.46775630078247e-05,19,0.000238333971630186,0.0544321034327404,0.00635679756618304,0.00131497111910759,19,0.00257734339345087,0.00377945417273217,0.00893414095963391
"196","NWHI","Lisianski","Lisianski","2016","ACSP",0,0,16,"Lisianski-2016",0.0195513988715161,0.0138220993173265,106,0.000195513988715161,0.000138220993173265,NA,NA,NA,16,NA,0.00142307222343183,NA,NA,16,NA,NA,NA
"197","NWHI","Lisianski","Lisianski","2016","MOSP",0.000173372697299936,3.86443646594058e-05,16,"Lisianski-2016",4.63163124796101,0.360563313704285,212,0.0463163124796101,0.00360563313704285,0.94153820036173,0.000163237017407641,3.63851455555394e-05,16,0.000145540582222157,0.0524988109162063,0.00352439580503095,0.0008321132888969,16,0.00163094204623792,0.00189345375879303,0.00515533785126888
"198","NWHI","Lisianski","Lisianski","2016","POCS",9.91973753167785e-07,9.91704499938713e-07,16,"Lisianski-2016",0,0,53,0,0,0.677083333333333,6.71648895374021e-07,6.7146658850017e-07,16,2.68586635400068e-06,0,Inf,NA,16,NA,NA,NA
"199","NWHI","Lisianski","Lisianski","2016","POSP",0.000141997320845269,4.40343810882796e-05,16,"Lisianski-2016",12.3535832163869,0.487792520262027,265,0.123535832163869,0.00487792520262027,0.81193953184364,0.000115293238210159,3.57532547658422e-05,16,0.000143013019063369,0.0794068692546488,0.000933277707290821,0.000291752772483688,16,0.000571835434068029,0.000361442273222792,0.00150511314135885
"200","NWHI","Lisianski","Lisianski","2016","SSSS",0.000561456852641554,0.000130148210037093,16,"Lisianski-2016",17.7592913749384,1.69615353884353,53,0.177592913749384,0.0169615353884353,0.850047704871839,0.000477265108972519,0.000110632187235209,16,0.000442528748940836,0.123481841518729,0.00268741076936227,0.000673758495239624,16,0.00132056665066966,0.00136684411869261,0.00400797742003193
"201","NWHI","Pearl & Hermes","Pearl & Hermes","2016","ACSP",0,0,20,"Pearl & Hermes-2016",0.0524457989368537,0.0291331156050664,142,0.000524457989368537,0.000291331156050664,NA,NA,NA,20,NA,0.00347161138853212,NA,NA,20,NA,NA,NA
"202","NWHI","Pearl & Hermes","Pearl & Hermes","2016","MOSP",2.94047619047619e-05,1.54695642373276e-05,20,"Pearl & Hermes-2016",0.0180553229205283,0.00545365629646105,284,0.000180553229205283,5.45365629646105e-05,0.94153820036173,2.76857066058747e-05,1.45651856723936e-05,20,6.51374905367562e-05,0.000919066495308142,0.153338196872663,0.0930204274679662,20,0.182320037837214,-0.0289818409645511,0.335658234709876
"203","NWHI","Pearl & Hermes","Pearl & Hermes","2016","POCS",5.06430924923512e-05,1.33992740091511e-05,20,"Pearl & Hermes-2016",0.342436453709196,0.124243223408935,71,0.00342436453709196,0.00124243223408935,0.677083333333333,3.42895938750295e-05,9.07242511036272e-06,20,4.05731185350942e-05,0.010468920087459,0.0100134181111889,0.00449649460604809,20,0.00881312942785426,0.00120028868333459,0.0188265475390431
"204","NWHI","Pearl & Hermes","Pearl & Hermes","2016","POSP",0.000163466501922021,2.23852952718876e-05,20,"Pearl & Hermes-2016",1.52758686915492,0.100224963400324,355,0.0152758686915492,0.00100224963400324,0.81193953184364,0.000132724915042683,1.81755061632381e-05,20,8.12833346129334e-05,0.0188838300337926,0.00868853468975601,0.00131932923912869,20,0.00258588530869223,0.00610264938106379,0.0112744199984482
"205","NWHI","Pearl & Hermes","Pearl & Hermes","2016","SSSS",0.000523086216364635,9.0832757918807e-05,20,"Pearl & Hermes-2016",2.25900620014917,0.42683390451157,71,0.0225900620014917,0.0042683390451157,0.850047704871839,0.000444648237670852,7.72121773960612e-05,20,0.000345303354696731,0.0359656640768415,0.0196833562316691,0.005051178873064,20,0.00990031059120544,0.00978304564046361,0.0295836668228745
"206","NWHI","French Frigate","French Frigate","2017","ACSP",3.91277220609159e-05,1.37853363308093e-05,9,"French Frigate-2017",12.8861302264467,2.06990921173026,60,0.128861302264467,0.0206990921173026,NA,NA,NA,9,NA,0.160334478103852,NA,NA,9,NA,NA,NA
"207","NWHI","French Frigate","French Frigate","2017","MOSP",0.000127387214869109,8.80724826976052e-05,9,"French Frigate-2017",0.885773644048606,0.165499044382967,120,0.00885773644048606,0.00165499044382967,0.94153820036173,0.000119939929036954,8.29236068604928e-05,9,0.000248770820581478,0.0181295119708199,0.013540697427928,0.00969754683315024,9,0.0190071917929745,-0.00546649436504646,0.0325478892209025
"208","NWHI","French Frigate","French Frigate","2017","POCS",3.53780047044054e-05,1.2423548069558e-05,9,"French Frigate-2017",0.597240457708569,0.337510992517464,30,0.00597240457708569,0.00337510992517464,0.677083333333333,2.39538573519412e-05,8.41177733876323e-06,9,2.52353320162897e-05,0.0184862384007772,0.00401075597655337,0.00266850995427172,9,0.00523027951037256,-0.00121952353381919,0.00924103548692594
"209","NWHI","French Frigate","French Frigate","2017","POSP",0.000217965858050282,0.000102118898907987,9,"French Frigate-2017",20.7089280149913,0.803185287733561,150,0.207089280149913,0.00803185287733561,0.81193953184364,0.000176975096743243,8.2914370971739e-05,9,0.000248743112915217,0.0983697061928856,0.000854583571950853,0.000401749390702288,9,0.000787428805776484,6.71547661743688e-05,0.00164201237772734
"210","NWHI","French Frigate","French Frigate","2017","SSSS",0.00053887244171317,0.00014331899639602,9,"French Frigate-2017",35.1943973499394,3.99218225106059,30,0.351943973499394,0.0399218225106059,0.850047704871839,0.000458067282296964,0.000121827983950972,9,0.000365483951852916,0.218660827257764,0.00130153466684592,0.000376326070059592,9,0.000737599097316801,0.000563935569529121,0.00203913376416272
"211","NWHI","Kure","Kure","2017","ACSP",0,0,4,"Kure-2017",0,0,20,0,0,NA,NA,NA,4,NA,0,NA,NA,4,NA,NA,NA
"212","NWHI","Kure","Kure","2017","MOSP",0,0,4,"Kure-2017",0.123997308357998,0.0435788429366268,40,0.00123997308357998,0.000435788429366268,0.94153820036173,0,0,4,0,0.00275616802948963,0,NA,4,NA,NA,NA
"213","NWHI","Kure","Kure","2017","POCS",9.16793313069909e-05,1.47089234033127e-05,4,"Kure-2017",6.60657977966898,1.50131160120709,10,0.0660657977966898,0.0150131160120709,0.677083333333333,6.20745472391084e-05,9.95916688765964e-06,4,1.99183337753193e-05,0.047475641374488,0.000939586734881125,0.000261368747062524,4,0.000512282744242546,0.000427303990638579,0.00145186947912367
"214","NWHI","Kure","Kure","2017","POSP",0.000197872340425532,7.29245880981411e-05,4,"Kure-2017",0.407727592297718,0.0539836120214468,50,0.00407727592297718,0.000539836120214468,0.81193953184364,0.000160660375449912,5.9210355920295e-05,4,0.00011842071184059,0.00381721781333087,0.0394038516119359,0.0154307449465428,4,0.0302442600952239,0.00915959151671198,0.0696481117071598
"215","NWHI","Kure","Kure","2017","SSSS",0.000389551671732523,4.16552967722002e-05,4,"Kure-2017",7.23187316348992,1.56644905565214,10,0.0723187316348992,0.0156644905565214,0.850047704871839,0.000331137504485219,3.54089894169641e-05,4,7.08179788339282e-05,0.0495354685448062,0.00457886217027375,0.00110607149134248,4,0.00216790012303126,0.00241096204724248,0.00674676229330501
"216","NWHI","Lisianski","Lisianski","2017","ACSP",0,0,11,"Lisianski-2017",0,0,42,0,0,NA,NA,NA,11,NA,0,NA,NA,11,NA,NA,NA
"217","NWHI","Lisianski","Lisianski","2017","MOSP",0.000297805372488208,9.68219178579504e-05,11,"Lisianski-2017",4.57196588005858,0.553508581672951,84,0.0457196588005858,0.00553508581672952,0.94153820036173,0.000280395134470602,9.11615342955458e-05,11,0.000302348604571441,0.0507298994664789,0.00613292272572711,0.00212767965625406,11,0.00417025212625795,0.00196267059946915,0.0103031748519851
"218","NWHI","Lisianski","Lisianski","2017","POCS",0,0,11,"Lisianski-2017",0,0,21,0,0,0.677083333333333,0,0,11,0,0,NA,NA,11,NA,NA,NA
"219","NWHI","Lisianski","Lisianski","2017","POSP",0.000176363797893649,4.41266468756581e-05,11,"Lisianski-2017",17.0557886177378,1.13932476207031,105,0.170557886177377,0.0113932476207031,0.81193953184364,0.000143196739495936,3.58281690060515e-05,11,0.000118828593518513,0.116746047433731,0.000839578530816297,0.000217422424587054,11,0.000426147952190627,0.00041343057862567,0.00126572648300692
"220","NWHI","Lisianski","Lisianski","2017","SSSS",0.000726769965109517,0.000115584698291737,11,"Lisianski-2017",21.6708152738732,2.0491642373858,21,0.216708152738732,0.020491642373858,0.850047704871839,0.000617789140811131,9.8252507501195e-05,11,0.000325866702093043,0.0939045022921689,0.00285078864363701,0.000527470796839227,11,0.00103384276180489,0.00181694588183212,0.00388463140544189
"221","NWHI","Pearl & Hermes","Pearl & Hermes","2017","ACSP",0,0,6,"Pearl & Hermes-2017",0.00990791239620683,0.00700378741306652,44,9.90791239620683e-05,7.00378741306652e-05,NA,NA,NA,6,NA,0.000464578699211111,NA,NA,6,NA,NA,NA
"222","NWHI","Pearl & Hermes","Pearl & Hermes","2017","MOSP",0.000150451874276556,2.37603286249519e-05,6,"Pearl & Hermes-2017",0.00990791239620683,0.00495242557376833,88,9.90791239620683e-05,4.95242557376832e-05,0.94153820036173,0.000141656186947398,2.23712570535405e-05,6,5.47981646858133e-05,0.000464578699211111,1.4297278910301,0.749464258760494,6,1.46894994717057,-0.0392220561404675,2.89867783820067
"223","NWHI","Pearl & Hermes","Pearl & Hermes","2017","POCS",0.000111714228474757,1.91039516630174e-05,6,"Pearl & Hermes-2017",0.177025752384878,0.066407170506863,22,0.00177025752384878,0.00066407170506863,0.677083333333333,7.56398421964501e-05,1.29349672718347e-05,6,3.16840696555952e-05,0.00311477239110672,0.0427281574445727,0.0176154002006611,6,0.0345261843932957,0.00820197305127696,0.0772543418378684
"224","NWHI","Pearl & Hermes","Pearl & Hermes","2017","POSP",0.000213996972664945,9.26893015625811e-05,6,"Pearl & Hermes-2017",5.61869947027394,1.91142106480977,110,0.0561869947027394,0.0191142106480977,0.81193953184364,0.000173752601801532,7.52581081176361e-05,6,0.000184343963895417,0.20047153253513,0.00309239892115213,0.0017031610475248,6,0.00333819565314861,-0.000245796731996477,0.00643059457430073
"225","NWHI","Pearl & Hermes","Pearl & Hermes","2017","SSSS",0.000996281497640459,0.000255314734107825,6,"Pearl & Hermes-2017",5.83775458238563,4.37163053302935,22,0.0583775458238563,0.0437163053302935,0.850047704871839,0.000846886800475551,0.00021702970374832,6,0.000531612033210783,0.205047647482462,0.014507064120696,0.0114821980704469,6,0.0225051082180759,-0.00799804409737996,0.0370121723387719
"226","PRIAs","Baker","Baker","2014-15","ACSP",0.000133668988896007,9.83851297636271e-05,15,"Baker-2015",17.9046633743265,1.89847996785544,102,0.179046633743265,0.0189847996785544,0.940919135212613,0.000125771709436775,9.25724512149728e-05,15,0.000358531561873188,0.191737078107375,0.000702452242788988,0.000522367258906654,15,0.00102383982745704,-0.000321387584668054,0.00172629207024603
"227","PRIAs","Baker","Baker","2014-15","MOSP",3.38725176169122e-06,3.37923458651676e-06,15,"Baker-2015",2.21277233900444,0.254271400415395,204,0.0221277233900444,0.00254271400415395,0.9684324650913,3.28032457345948e-06,3.2725604807422e-06,15,1.26745722413711e-05,0.0363172201498381,0.000148245009919789,0.000148871972834997,15,0.000291789066756594,-0.000143544056836805,0.000440034076676382
"228","PRIAs","Baker","Baker","2014-15","POCS",4.71852978859705e-05,2.78781034309197e-05,15,"Baker-2015",1.27486707230516,0.313151675807872,51,0.0127486707230516,0.00313151675807872,1,4.71852978859705e-05,2.78781034309197e-05,15,0.0001079714303118,0.0223635028006017,0.00370119355272484,0.00236820532665282,15,0.00464168244023952,-0.000940488887514685,0.00834287599296436
