"","Island","Site","Genus","Site_Genet","TP_ID_STA","Year_STA","TL_Date_STA","TL_Area_STA","TL_Perim_STA","TP_ID_END","Year_END","TL_Date_END","TL_Area_END","TL_Perim_END","TransitionTypeSimple","Interval_Years","l10_Area_STA","l10_Area_END","l10TransitionMagnitude"
"1062","MAU","OCC-MAU-002","POSP","OCC-MAU-002_300",2,2017,2017-06-05,0,0,3,2022,2022-06-24,34.84,28.2,"RECR",5.05133470225873,NA,1.54207814633563,NA
"1063","MAU","OCC-MAU-002","ACSP","OCC-MAU-002_301",2,2017,2017-06-05,0,0,3,2022,2022-06-24,79.36,39.2,"RECR",5.05133470225873,NA,1.89960165914612,NA
"1064","MAU","OCC-MAU-002","ACSP","OCC-MAU-002_302",2,2017,2017-06-05,0,0,3,2022,2022-06-24,72.41,36.6,"RECR",5.05133470225873,NA,1.85979854748057,NA
"1065","MAU","OCC-MAU-019","POCS","OCC-MAU-019_192",2,2017,2017-06-13,0,0,3,2022,2022-06-26,22.5,22.2,"RECR",5.03490759753593,NA,1.35218251811136,NA
"1066","MAU","OCC-MAU-019","POCS","OCC-MAU-019_193",2,2017,2017-06-13,0,0,3,2022,2022-06-26,8.85,12.7,"RECR",5.03490759753593,NA,0.946943270697825,NA
"1067","MAU","OCC-MAU-019","POCS","OCC-MAU-019_194",2,2017,2017-06-13,0,0,3,2022,2022-06-26,17.03,21.4,"RECR",5.03490759753593,NA,1.2312146479626,NA
"1068","MAU","OCC-MAU-019","ACSP","OCC-MAU-019_195",2,2017,2017-06-13,0,0,3,2022,2022-06-26,30.11,23,"RECR",5.03490759753593,NA,1.47871075551276,NA
"1069","MAU","OCC-MAU-019","POCS","OCC-MAU-019_196",2,2017,2017-06-13,0,0,3,2022,2022-06-26,26.61,26.9,"RECR",5.03490759753593,NA,1.42504487455139,NA
"1070","MAU","OCC-MAU-019","POCS","OCC-MAU-019_197",2,2017,2017-06-13,0,0,3,2022,2022-06-26,5.09,10.1,"RECR",5.03490759753593,NA,0.706717782336759,NA
"1071","MAU","OCC-MAU-019","POCS","OCC-MAU-019_198",2,2017,2017-06-13,0,0,3,2022,2022-06-26,9.54,12.9,"RECR",5.03490759753593,NA,0.979548374704095,NA
"1072","MAU","OCC-MAU-019","POSP","OCC-MAU-019_199",2,2017,2017-06-13,0,0,3,2022,2022-06-26,15.16,17.9,"RECR",5.03490759753593,NA,1.18069920129603,NA
"1073","MAU","OCC-MAU-019","POSP","OCC-MAU-019_200",2,2017,2017-06-13,0,0,3,2022,2022-06-26,1.3,5.5,"RECR",5.03490759753593,NA,0.113943352306837,NA
"1074","MAU","OCC-MAU-019","POSP","OCC-MAU-019_201",2,2017,2017-06-13,0,0,3,2022,2022-06-26,4.39,8.4,"RECR",5.03490759753593,NA,0.642464520242121,NA
"1075","MAU","OCC-MAU-019","POCS","OCC-MAU-019_202",2,2017,2017-06-13,0,0,3,2022,2022-06-26,2.32,6.8,"RECR",5.03490759753593,NA,0.3654879848909,NA
"1076","MAU","OCC-MAU-019","POSP","OCC-MAU-019_203",2,2017,2017-06-13,0,0,3,2022,2022-06-26,38.05,24.4,"RECR",5.03490759753593,NA,1.58035466110659,NA
"1077","MAU","OCC-MAU-019","POCS","OCC-MAU-019_204",2,2017,2017-06-13,0,0,3,2022,2022-06-26,10.57,14.4,"RECR",5.03490759753593,NA,1.02407498730743,NA
"1078","MAU","OCC-MAU-019","ACSP","OCC-MAU-019_205",2,2017,2017-06-13,0,0,3,2022,2022-06-26,24.54,22.6,"RECR",5.03490759753593,NA,1.38987455839099,NA
"1079","MAU","OCC-MAU-019","POCS","OCC-MAU-019_207",2,2017,2017-06-13,0,0,3,2022,2022-06-26,18.95,21.8,"RECR",5.03490759753593,NA,1.27760921430409,NA
"1080","MAU","OCC-MAU-019","POCS","OCC-MAU-019_208",2,2017,2017-06-13,0,0,3,2022,2022-06-26,11.82,17,"RECR",5.03490759753593,NA,1.07261747654524,NA
"1081","MAU","OCC-MAU-019","POCS","OCC-MAU-019_209",2,2017,2017-06-13,0,0,3,2022,2022-06-26,88.69,51,"RECR",5.03490759753593,NA,1.9478746548977,NA
"1082","MAU","OCC-MAU-019","POCS","OCC-MAU-019_210",2,2017,2017-06-13,0,0,3,2022,2022-06-26,12.42,16.2,"RECR",5.03490759753593,NA,1.09412159584056,NA
"1083","MAU","OCC-MAU-019","POCS","OCC-MAU-019_211",2,2017,2017-06-13,0,0,3,2022,2022-06-26,16.17,17.1,"RECR",5.03490759753593,NA,1.2087100199064,NA
"1084","MAU","OCC-MAU-019","POCS","OCC-MAU-019_212",2,2017,2017-06-13,0,0,3,2022,2022-06-26,14,19.7,"RECR",5.03490759753593,NA,1.14612803567824,NA
"1085","MAU","OCC-MAU-019","POCS","OCC-MAU-019_213",2,2017,2017-06-13,0,0,3,2022,2022-06-26,16.41,19.2,"RECR",5.03490759753593,NA,1.21510858105309,NA
"1086","MAU","OCC-MAU-019","ACSP","OCC-MAU-019_214",2,2017,2017-06-13,0,0,3,2022,2022-06-26,10.15,13.2,"RECR",5.03490759753593,NA,1.00646604224923,NA
"1087","MAU","OCC-MAU-019","ACSP","OCC-MAU-019_215",2,2017,2017-06-13,0,0,3,2022,2022-06-26,27.98,23.4,"RECR",5.03490759753593,NA,1.44684771015581,NA
"1088","MAU","OCC-MAU-019","POCS","OCC-MAU-019_216",2,2017,2017-06-13,0,0,3,2022,2022-06-26,18.54,24.2,"RECR",5.03490759753593,NA,1.26810972980848,NA
"1089","MAU","OCC-MAU-019","ACSP","OCC-MAU-019_217",2,2017,2017-06-13,0,0,3,2022,2022-06-26,90.83,51.3,"RECR",5.03490759753593,NA,1.95822931418838,NA
"1090","MAU","OCC-MAU-019","ACSP","OCC-MAU-019_218",2,2017,2017-06-13,0,0,3,2022,2022-06-26,30.33,27,"RECR",5.03490759753593,NA,1.48187241031066,NA
"1091","MAU","OCC-MAU-019","ACSP","OCC-MAU-019_219",2,2017,2017-06-13,0,0,3,2022,2022-06-26,21.08,20.6,"RECR",5.03490759753593,NA,1.32387060654051,NA
"1092","MAU","OCC-MAU-019","ACSP","OCC-MAU-019_220",2,2017,2017-06-13,0,0,3,2022,2022-06-26,277.53,130.9,"RECR",5.03490759753593,NA,2.4433099356758,NA
"1093","MAU","OCC-MAU-019","POCS","OCC-MAU-019_221",2,2017,2017-06-13,0,0,3,2022,2022-06-26,17.67,19.9,"RECR",5.03490759753593,NA,1.24723654950676,NA
"1094","MAU","OCC-MAU-019","POCS","OCC-MAU-019_222",2,2017,2017-06-13,0,0,3,2022,2022-06-26,14.7,19.1,"RECR",5.03490759753593,NA,1.16731733474818,NA
"1095","MAU","OCC-MAU-019","POCS","OCC-MAU-019_223",2,2017,2017-06-13,0,0,3,2022,2022-06-26,30.42,24.4,"RECR",5.03490759753593,NA,1.48315920971698,NA
"1096","MAU","OCC-MAU-019","POCS","OCC-MAU-019_224",2,2017,2017-06-13,0,0,3,2022,2022-06-26,24.48,25.6,"RECR",5.03490759753593,NA,1.38881141347352,NA
"1097","MAU","OCC-MAU-019","POCS","OCC-MAU-019_225",2,2017,2017-06-13,0,0,3,2022,2022-06-26,3.26,7,"RECR",5.03490759753593,NA,0.513217600067939,NA
"1098","MAU","OCC-MAU-019","POCS","OCC-MAU-019_226",2,2017,2017-06-13,0,0,3,2022,2022-06-26,9.57,12.9,"RECR",5.03490759753593,NA,0.980911937776844,NA
"1099","MAU","OCC-MAU-019","POCS","OCC-MAU-019_227",2,2017,2017-06-13,0,0,3,2022,2022-06-26,6.53,10.1,"RECR",5.03490759753593,NA,0.814913181275074,NA
"1100","MAU","OCC-MAU-019","POCS","OCC-MAU-019_228",2,2017,2017-06-13,0,0,3,2022,2022-06-26,15.83,17.9,"RECR",5.03490759753593,NA,1.19948091486236,NA
"1101","MAU","OCC-MAU-019","ACSP","OCC-MAU-019_229",2,2017,2017-06-13,0,0,3,2022,2022-06-26,8.14,11.6,"RECR",5.03490759753593,NA,0.910624404889201,NA
"1102","MAU","OCC-MAU-019","POCS","OCC-MAU-019_206",2,2017,2017-06-13,0,0,3,2022,2022-06-26,14.73,19.9,"RECR",5.03490759753593,NA,1.16820274684263,NA
"1103","MAU","OCC-MAU-019","POSP","OCC-MAU-019_230",2,2017,2017-06-13,0,0,3,2022,2022-06-26,165.82,71.9,"RECR",5.03490759753593,NA,2.21963691080896,NA
"1104","MAU","OCC-MAU-019","POSP","OCC-MAU-019_231",2,2017,2017-06-13,0,0,3,2022,2022-06-26,10.32,17.2,"RECR",5.03490759753593,NA,1.01367969729119,NA
"1105","MAU","OCC-MAU-019","POSP","OCC-MAU-019_232",2,2017,2017-06-13,0,0,3,2022,2022-06-26,0.64,3.3,"RECR",5.03490759753593,NA,-0.193820026016113,NA
"1106","MAU","OCC-MAU-019","POSP","OCC-MAU-019_233",2,2017,2017-06-13,0,0,3,2022,2022-06-26,11.67,23.3,"RECR",5.03490759753593,NA,1.06707085604537,NA
"1107","MAU","OCC-MAU-019","ACSP","OCC-MAU-019_234",2,2017,2017-06-13,0,0,3,2022,2022-06-26,4.27,7.9,"RECR",5.03490759753593,NA,0.630427875025024,NA
"1108","MAU","OCC-MAU-019","POCS","OCC-MAU-019_235",2,2017,2017-06-13,0,0,3,2022,2022-06-26,32.53,31.5,"RECR",5.03490759753593,NA,1.51228406328185,NA
"1109","MAU","OCC-MAU-019","POCS","OCC-MAU-019_236",2,2017,2017-06-13,0,0,3,2022,2022-06-26,8.48,12.4,"RECR",5.03490759753593,NA,0.928395852256714,NA
"1110","MAU","OCC-MAU-019","POCS","OCC-MAU-019_237",2,2017,2017-06-13,0,0,3,2022,2022-06-26,17.47,20.9,"RECR",5.03490759753593,NA,1.24229290498293,NA
"1111","MAU","OCC-MAU-019","POCS","OCC-MAU-019_238",2,2017,2017-06-13,0,0,3,2022,2022-06-26,20.99,23.2,"RECR",5.03490759753593,NA,1.3220124385824,NA
"1112","MAU","OCC-MAU-019","POCS","OCC-MAU-019_239",2,2017,2017-06-13,0,0,3,2022,2022-06-26,11.48,15.1,"RECR",5.03490759753593,NA,1.05994188806195,NA
"1113","MAU","OCC-MAU-019","POCS","OCC-MAU-019_240",2,2017,2017-06-13,0,0,3,2022,2022-06-26,24.82,25.6,"RECR",5.03490759753593,NA,1.39480177716271,NA
"1114","MAU","OCC-MAU-019","POCS","OCC-MAU-019_241",2,2017,2017-06-13,0,0,3,2022,2022-06-26,6.18,9.4,"RECR",5.03490759753593,NA,0.790988475088816,NA
"1115","MAU","OCC-MAU-019","POSP","OCC-MAU-019_242",2,2017,2017-06-13,0,0,3,2022,2022-06-26,26.04,20.6,"RECR",5.03490759753593,NA,1.41564097989615,NA
"1116","MAU","OCC-MAU-019","POCS","OCC-MAU-019_243",2,2017,2017-06-13,0,0,3,2022,2022-06-26,6.15,10.7,"RECR",5.03490759753593,NA,0.788875115775417,NA
"1117","MAU","OCC-MAU-019","POCS","OCC-MAU-019_244",2,2017,2017-06-13,0,0,3,2022,2022-06-26,54.7,36.1,"RECR",5.03490759753593,NA,1.73798732633343,NA
"1118","MAU","OCC-MAU-019","ACSP","OCC-MAU-019_245",2,2017,2017-06-13,0,0,3,2022,2022-06-26,42.66,34.2,"RECR",5.03490759753593,NA,1.63002085111341,NA
"1119","MAU","OCC-MAU-019","ACSP","OCC-MAU-019_246",2,2017,2017-06-13,0,0,3,2022,2022-06-26,26.68,25.4,"RECR",5.03490759753593,NA,1.42618582524451,NA
"1120","MAU","OCC-MAU-019","ACSP","OCC-MAU-019_247",2,2017,2017-06-13,0,0,3,2022,2022-06-26,6.59,10.3,"RECR",5.03490759753593,NA,0.81888541459401,NA
"1121","MAU","OCC-MAU-019","POSP","OCC-MAU-019_248",2,2017,2017-06-13,0,0,3,2022,2022-06-26,7.22,10.7,"RECR",5.03490759753593,NA,0.858537197569639,NA
"1122","MAU","OCC-MAU-019","POCS","OCC-MAU-019_249",2,2017,2017-06-13,0,0,3,2022,2022-06-26,16.42,18.9,"RECR",5.03490759753593,NA,1.21537315278342,NA
"1123","MAU","OCC-MAU-019","POSP","OCC-MAU-019_251",2,2017,2017-06-13,0,0,3,2022,2022-06-26,5.64,11.6,"RECR",5.03490759753593,NA,0.751279103983342,NA
"1124","MAU","OCC-MAU-019","POCS","OCC-MAU-019_252",2,2017,2017-06-13,0,0,3,2022,2022-06-26,55.51,47.6,"RECR",5.03490759753593,NA,1.74437122733186,NA
"1125","MAU","OCC-MAU-019","POCS","OCC-MAU-019_253",2,2017,2017-06-13,0,0,3,2022,2022-06-26,33.29,30.1,"RECR",5.03490759753593,NA,1.52231379515667,NA
"1126","MAU","OCC-MAU-019","ACSP","OCC-MAU-019_254",2,2017,2017-06-13,0,0,3,2022,2022-06-26,20.57,21.6,"RECR",5.03490759753593,NA,1.31323429169472,NA
"1127","MAU","OCC-MAU-019","POCS","OCC-MAU-019_255",2,2017,2017-06-13,0,0,3,2022,2022-06-26,24.29,21.2,"RECR",5.03490759753593,NA,1.38542751480513,NA
"1128","MAU","OCC-MAU-019","POSP","OCC-MAU-019_256",2,2017,2017-06-13,0,0,3,2022,2022-06-26,23.88,28,"RECR",5.03490759753593,NA,1.37803432245733,NA
"1129","MAU","OCC-MAU-019","POCS","OCC-MAU-019_257",2,2017,2017-06-13,0,0,3,2022,2022-06-26,7.11,10.2,"RECR",5.03490759753593,NA,0.851869600729766,NA
"1130","MAU","OCC-MAU-019","POCS","OCC-MAU-019_258",2,2017,2017-06-13,0,0,3,2022,2022-06-26,24.19,26.8,"RECR",5.03490759753593,NA,1.38363586836188,NA
"1131","MAU","OCC-MAU-019","POCS","OCC-MAU-019_259",2,2017,2017-06-13,0,0,3,2022,2022-06-26,13.79,16.7,"RECR",5.03490759753593,NA,1.13956426617585,NA
"1132","MAU","OCC-MAU-019","POCS","OCC-MAU-019_260",2,2017,2017-06-13,0,0,3,2022,2022-06-26,16.6,19.9,"RECR",5.03490759753593,NA,1.22010808804006,NA
"1133","MAU","OCC-MAU-019","POCS","OCC-MAU-019_261",2,2017,2017-06-13,0,0,3,2022,2022-06-26,8.82,13.8,"RECR",5.03490759753593,NA,0.94546858513182,NA
"1134","MAU","OCC-MAU-019","POCS","OCC-MAU-019_262",2,2017,2017-06-13,0,0,3,2022,2022-06-26,13.9,19.3,"RECR",5.03490759753593,NA,1.1430148002541,NA
"1135","MAU","OCC-MAU-019","POCS","OCC-MAU-019_263",2,2017,2017-06-13,0,0,3,2022,2022-06-26,12.6,16.4,"RECR",5.03490759753593,NA,1.10037054511756,NA
"1136","MAU","OCC-MAU-019","POCS","OCC-MAU-019_264",2,2017,2017-06-13,0,0,3,2022,2022-06-26,10.89,16.1,"RECR",5.03490759753593,NA,1.03702787975578,NA
"1137","MAU","OCC-MAU-019","POCS","OCC-MAU-019_265",2,2017,2017-06-13,0,0,3,2022,2022-06-26,6.21,9.9,"RECR",5.03490759753593,NA,0.79309160017658,NA
"1138","MAU","OCC-MAU-019","POCS","OCC-MAU-019_266",2,2017,2017-06-13,0,0,3,2022,2022-06-26,15.13,18.2,"RECR",5.03490759753593,NA,1.17983892802319,NA
"1139","MAU","OCC-MAU-019","POCS","OCC-MAU-019_267",2,2017,2017-06-13,0,0,3,2022,2022-06-26,18.23,18.1,"RECR",5.03490759753593,NA,1.26078666865498,NA
"1140","MAU","OCC-MAU-019","POCS","OCC-MAU-019_268",2,2017,2017-06-13,0,0,3,2022,2022-06-26,12.58,16.3,"RECR",5.03490759753593,NA,1.09968064110925,NA
"1141","MAU","OCC-MAU-019","POCS","OCC-MAU-019_269",2,2017,2017-06-13,0,0,3,2022,2022-06-26,10.01,12.5,"RECR",5.03490759753593,NA,1.00043407747932,NA
"1142","MAU","OCC-MAU-019","POCS","OCC-MAU-019_270",2,2017,2017-06-13,0,0,3,2022,2022-06-26,21.95,25.8,"RECR",5.03490759753593,NA,1.34143452457814,NA
"1143","MAU","OCC-MAU-019","POCS","OCC-MAU-019_271",2,2017,2017-06-13,0,0,3,2022,2022-06-26,22.32,20.2,"RECR",5.03490759753593,NA,1.34869419026554,NA
"1144","MAU","OCC-MAU-019","POCS","OCC-MAU-019_272",2,2017,2017-06-13,0,0,3,2022,2022-06-26,21.53,19.9,"RECR",5.03490759753593,NA,1.33304402982349,NA
"1145","MAU","OCC-MAU-019","POCS","OCC-MAU-019_273",2,2017,2017-06-13,0,0,3,2022,2022-06-26,23.77,25.2,"RECR",5.03490759753593,NA,1.37602918172818,NA
"1146","MAU","OCC-MAU-019","POCS","OCC-MAU-019_274",2,2017,2017-06-13,0,0,3,2022,2022-06-26,12.84,15.2,"RECR",5.03490759753593,NA,1.10856502373283,NA
"1147","MAU","OCC-MAU-019","POCS","OCC-MAU-019_275",2,2017,2017-06-13,0,0,3,2022,2022-06-26,22.1,24.3,"RECR",5.03490759753593,NA,1.34439227368511,NA
"1148","MAU","OCC-MAU-019","POCS","OCC-MAU-019_276",2,2017,2017-06-13,0,0,3,2022,2022-06-26,14.66,15.5,"RECR",5.03490759753593,NA,1.16613397030511,NA
"1149","MAU","OCC-MAU-019","POCS","OCC-MAU-019_277",2,2017,2017-06-13,0,0,3,2022,2022-06-26,3.13,7.7,"RECR",5.03490759753593,NA,0.495544337546448,NA
"1150","MAU","OCC-MAU-019","POCS","OCC-MAU-019_278",2,2017,2017-06-13,0,0,3,2022,2022-06-26,10.33,12.8,"RECR",5.03490759753593,NA,1.01410032151962,NA
"1151","MAU","OCC-MAU-019","POSP","OCC-MAU-019_279",2,2017,2017-06-13,0,0,3,2022,2022-06-26,59.88,34.9,"RECR",5.03490759753593,NA,1.77728179167101,NA
"1152","MAU","OCC-MAU-019","POCS","OCC-MAU-019_280",2,2017,2017-06-13,0,0,3,2022,2022-06-26,23.18,22.1,"RECR",5.03490759753593,NA,1.36511343162758,NA
"1153","MAU","OCC-MAU-019","POCS","OCC-MAU-019_281",2,2017,2017-06-13,0,0,3,2022,2022-06-26,32.97,24.4,"RECR",5.03490759753593,NA,1.51811894714315,NA
"1154","MAU","OCC-MAU-019","POCS","OCC-MAU-019_000",2,2017,2017-06-13,0,0,3,2022,2022-06-26,10.63,16,"RECR",5.03490759753593,NA,1.0265332645233,NA
"1155","PAG","OCC-PAG-006","ACSP","OCC-PAG-006_204",2,2017,2017-05-31,0,0,3,2022,2022-08-06,68.46,45.4,"RECR",5.18275154004107,NA,1.83543689480186,NA
"1156","PAG","OCC-PAG-006","POSP","OCC-PAG-006_205",2,2017,2017-05-31,0,0,3,2022,2022-08-06,3.96,9.7,"RECR",5.18275154004107,NA,0.597695185925512,NA
"1157","PAG","OCC-PAG-006","POSP","OCC-PAG-006_207",2,2017,2017-05-31,0,0,3,2022,2022-08-06,0.91,3.7,"RECR",5.18275154004107,NA,-0.0409586076789064,NA
"1158","PAG","OCC-PAG-006","ACSP","OCC-PAG-006_208",2,2017,2017-05-31,0,0,3,2022,2022-08-06,97.43,57.8,"RECR",5.18275154004107,NA,1.98869270254982,NA
"1159","PAG","OCC-PAG-006","ACSP","OCC-PAG-006_209",2,2017,2017-05-31,0,0,3,2022,2022-08-06,108.01,62.7,"RECR",5.18275154004107,NA,2.0334639660774,NA
"1160","PAG","OCC-PAG-006","ACSP","OCC-PAG-006_210",2,2017,2017-05-31,0,0,3,2022,2022-08-06,109.25,59.9,"RECR",5.18275154004107,NA,2.03842144564246,NA
"1161","PAG","OCC-PAG-006","POCS","OCC-PAG-006_211",2,NA,NA,0,0,3,2022,2022-08-06,1.92,5.4,"RECR",NA,NA,0.28330122870355,NA
"1162","PAG","OCC-PAG-006","POSP","OCC-PAG-006_212",2,2017,2017-05-31,0,0,3,2022,2022-08-06,8.34,13.5,"RECR",5.18275154004107,NA,0.921166050637739,NA
"1163","PAG","OCC-PAG-006","POCS","OCC-PAG-006_213",2,NA,NA,0,0,3,2022,2022-08-06,13.11,14.1,"RECR",NA,NA,1.11760269169008,NA
"1164","PAG","OCC-PAG-006","ACSP","OCC-PAG-006_214",2,2017,2017-05-31,0,0,3,2022,2022-08-06,139.64,91.1,"RECR",5.18275154004107,NA,2.14500984014214,NA
"1165","PAG","OCC-PAG-006","ACSP","OCC-PAG-006_215",2,2017,2017-05-31,0,0,3,2022,2022-08-06,19.2,17.5,"RECR",5.18275154004107,NA,1.28330122870355,NA
"1166","PAG","OCC-PAG-006","ACSP","OCC-PAG-006_216",2,2017,2017-05-31,0,0,3,2022,2022-08-06,211.7,104.4,"RECR",5.18275154004107,NA,2.32572085801941,NA
"1167","PAG","OCC-PAG-006","POSP","OCC-PAG-006_218",2,2017,2017-05-31,0,0,3,2022,2022-08-06,15.2,17.4,"RECR",5.18275154004107,NA,1.18184358794477,NA
"1168","PAG","OCC-PAG-006","ACSP","OCC-PAG-006_217",2,2017,2017-05-31,0,0,3,2022,2022-08-06,98.22,67.6,"RECR",5.18275154004107,NA,1.99219992979559,NA
"1169","PAG","OCC-PAG-006","ACSP","OCC-PAG-006_219",2,2017,2017-05-31,0,0,3,2022,2022-08-06,5.14,10.5,"RECR",5.18275154004107,NA,0.710963118995276,NA
"1170","PAG","OCC-PAG-006","POSP","OCC-PAG-006_220",2,2017,2017-05-31,0,0,3,2022,2022-08-06,3.49,8.7,"RECR",5.18275154004107,NA,0.54282542695918,NA
"1171","PAG","OCC-PAG-006","ACSP","OCC-PAG-006_221",2,2017,2017-05-31,0,0,3,2022,2022-08-06,65.74,54.2,"RECR",5.18275154004107,NA,1.81782969974561,NA
"1172","PAG","OCC-PAG-006","POSP","OCC-PAG-006_222",2,2017,2017-05-31,0,0,3,2022,2022-08-06,2.75,7.8,"RECR",5.18275154004107,NA,0.439332693830263,NA
"1173","PAG","OCC-PAG-006","POSP","OCC-PAG-006_223",2,2017,2017-05-31,0,0,3,2022,2022-08-06,2.09,6.8,"RECR",5.18275154004107,NA,0.320146286111054,NA
"1174","PAG","OCC-PAG-006","ACSP","OCC-PAG-006_224",2,2017,2017-05-31,0,0,3,2022,2022-08-06,25.32,65.2,"RECR",5.18275154004107,NA,1.40346370134532,NA
"1175","PAG","OCC-PAG-006","ACSP","OCC-PAG-006_225",2,2017,2017-05-31,0,0,3,2022,2022-08-06,337.61,111.3,"RECR",5.18275154004107,NA,2.52841530193614,NA
"1176","PAG","OCC-PAG-006","ACSP","OCC-PAG-006_226",2,2017,2017-05-31,0,0,3,2022,2022-08-06,82.7,62.9,"RECR",5.18275154004107,NA,1.91750550955255,NA
"1177","PAG","OCC-PAG-006","ACSP","OCC-PAG-006_227",2,2017,2017-05-31,0,0,3,2022,2022-08-06,17.61,18,"RECR",5.18275154004107,NA,1.24575935596728,NA
"1178","PAG","OCC-PAG-006","POSP","OCC-PAG-006_228",2,2017,2017-05-31,0,0,3,2022,2022-08-06,8.37,12.5,"RECR",5.18275154004107,NA,0.92272545799326,NA
"1179","PAG","OCC-PAG-006","POSP","OCC-PAG-006_229",2,2017,2017-05-31,0,0,3,2022,2022-08-06,4.31,9.8,"RECR",5.18275154004107,NA,0.634477270160732,NA
"1180","PAG","OCC-PAG-006","POSP","OCC-PAG-006_230",2,2017,2017-05-31,0,0,3,2022,2022-08-06,5.43,9.7,"RECR",5.18275154004107,NA,0.734799829588847,NA
"1181","PAG","OCC-PAG-006","POSP","OCC-PAG-006_231",2,2017,2017-05-31,0,0,3,2022,2022-08-06,10.84,17.4,"RECR",5.18275154004107,NA,1.03502928220237,NA
"1182","PAG","OCC-PAG-006","ACSP","OCC-PAG-006_232",2,2017,2017-05-31,0,0,3,2022,2022-08-06,108.61,63.6,"RECR",5.18275154004107,NA,2.03586981369555,NA
"1183","PAG","OCC-PAG-006","ACSP","OCC-PAG-006_233",2,2017,2017-05-31,0,0,3,2022,2022-08-06,514.71,133.1,"RECR",5.18275154004107,NA,2.711562605986,NA
"1184","PAG","OCC-PAG-006","POSP","OCC-PAG-006_235",2,2017,2017-05-31,0,0,3,2022,2022-08-06,21.56,21.8,"RECR",5.18275154004107,NA,1.3336487565147,NA
"1185","PAG","OCC-PAG-006","ACSP","OCC-PAG-006_236",2,2017,2017-05-31,0,0,3,2022,2022-08-06,14.17,15.3,"RECR",5.18275154004107,NA,1.15136985024746,NA
"1186","PAG","OCC-PAG-006","ACSP","OCC-PAG-006_237",2,2017,2017-05-31,0,0,3,2022,2022-08-06,208.7,74,"RECR",5.18275154004107,NA,2.31952244906545,NA
"1187","PAG","OCC-PAG-006","ACSP","OCC-PAG-006_238",2,2017,2017-05-31,0,0,3,2022,2022-08-06,76.5,40.3,"RECR",5.18275154004107,NA,1.88366143515362,NA
"1188","PAG","OCC-PAG-006","ACSP","OCC-PAG-006_239",2,2017,2017-05-31,0,0,3,2022,2022-08-06,191.92,84,"RECR",5.18275154004107,NA,2.28312023495977,NA
"1189","PAG","OCC-PAG-006","ACSP","OCC-PAG-006_240",2,2017,2017-05-31,0,0,3,2022,2022-08-06,31.11,26,"RECR",5.18275154004107,NA,1.4929000111087,NA
"1190","PAG","OCC-PAG-006","ACSP","OCC-PAG-006_241",2,2017,2017-05-31,0,0,3,2022,2022-08-06,92.13,47.7,"RECR",5.18275154004107,NA,1.96440107116273,NA
"1191","PAG","OCC-PAG-006","ACSP","OCC-PAG-006_242",2,2017,2017-05-31,0,0,3,2022,2022-08-06,153.24,65.8,"RECR",5.18275154004107,NA,2.18537214331104,NA
"1192","PAG","OCC-PAG-006","ACSP","OCC-PAG-006_243",2,2017,2017-05-31,0,0,3,2022,2022-08-06,44.68,33.1,"RECR",5.18275154004107,NA,1.65011316444357,NA
"1193","PAG","OCC-PAG-006","POSP","OCC-PAG-006_244",2,2017,2017-05-31,0,0,3,2022,2022-08-06,73.97,45.4,"RECR",5.18275154004107,NA,1.86905561870191,NA
"1194","PAG","OCC-PAG-006","POSP","OCC-PAG-006_245",2,2017,2017-05-31,0,0,3,2022,2022-08-06,35.2,50.9,"RECR",5.18275154004107,NA,1.54654266347813,NA
"1195","PAG","OCC-PAG-006","ACSP","OCC-PAG-006_246",2,2017,2017-05-31,0,0,3,2022,2022-08-06,155.42,84.5,"RECR",5.18275154004107,NA,2.19150690462415,NA
"1196","PAG","OCC-PAG-006","ACSP","OCC-PAG-006_247",2,2017,2017-05-31,0,0,3,2022,2022-08-06,59.25,43.1,"RECR",5.18275154004107,NA,1.77268835468214,NA
"1197","PAG","OCC-PAG-006","ACSP","OCC-PAG-006_248",2,2017,2017-05-31,0,0,3,2022,2022-08-06,8.8,12.6,"RECR",5.18275154004107,NA,0.944482672150169,NA
"1198","PAG","OCC-PAG-006","POSP","OCC-PAG-006_249",2,2017,2017-05-31,0,0,3,2022,2022-08-06,10.11,19.2,"RECR",5.18275154004107,NA,1.004751155591,NA
"1199","PAG","OCC-PAG-006","POSP","OCC-PAG-006_250",2,2017,2017-05-31,0,0,3,2022,2022-08-06,6.83,14.7,"RECR",5.18275154004107,NA,0.834420703681533,NA
"1200","PAG","OCC-PAG-006","POSP","OCC-PAG-006_251",2,2017,2017-05-31,0,0,3,2022,2022-08-06,14.87,16.5,"RECR",5.18275154004107,NA,1.17231096852195,NA
"1201","PAG","OCC-PAG-006","ACSP","OCC-PAG-006_252",2,2017,2017-05-31,0,0,3,2022,2022-08-06,5.04,8.9,"RECR",5.18275154004107,NA,0.702430536445525,NA
"1202","PAG","OCC-PAG-006","ACSP","OCC-PAG-006_253",2,2017,2017-05-31,0,0,3,2022,2022-08-06,28.83,28.7,"RECR",5.18275154004107,NA,1.45984464238821,NA
"1203","PAG","OCC-PAG-006","ACSP","OCC-PAG-006_254",2,2017,2017-05-31,0,0,3,2022,2022-08-06,124.61,98.5,"RECR",5.18275154004107,NA,2.0955528960194,NA
